90	39	3				
90	41	1				
90	42	2				
90	43	3				
90	44	4				
90	45	5				
90	49	1				
90	51	1				
90	55	1				
90	56	2				
90	58	1				
90	59	2				
90	61	1				
90	62	2				
90	63	3				
90	64	4				
90	65	5				
90	66	6				
90	69	1				
90	71	1				
90	73	1				
90	78	1				
90	79	2				
90	80	3				
90	82	1				
90	83	2				
90	84	3				
90	85	4				
90	86	5				
90	88	1				
90	89	2				
90	90	3				
90	97	1				
90	98	2				
89	1	1				
89	2	2				
89	3	3				
89	4	4				
89	5	5				
89	6	6				
89	8	1				
89	11	1				
89	12	2				
89	13	3				
89	15	1				
89	17	1				
89	18	2				
89	19	3				
89	23	1				
89	24	2				
89	26	1				
89	28	1				
89	29	2				
89	31	1				
89	32	2				
89	34	1				
89	35	2				
89	36	3				
89	38	1				
89	41	1				
89	47	1				
89	48	2				
89	49	3				
89	50	4				
89	51	5				
89	52	6				
89	55	1				
89	56	2				
89	60	1				
89	64	1				
89	65	2				
89	67	1				
89	70	1				
89	73	1				
89	77	1				
89	78	2				
89	80	1				
89	81	2				
89	83	1				
89	86	1				
89	87	2				
89	88	3				
89	90	1				
89	91	2				
89	92	3				
89	93	4				
89	94	5				
89	95	6				
89	96	7				
89	97	8				
89	98	9				
89	99	10				
89	100	11				
88	2	1				
88	4	1				
88	8	1				
88	9	2				
88	10	3				
88	13	1				
88	16	1				
88	18	1				
88	20	1				
88	23	1				
88	24	2				
88	25	3				
88	26	4				
88	29	1				
88	30	2				
88	31	3				
88	32	4				
88	33	5				
88	34	6				
88	36	1				
88	38	1				
88	39	2				
88	40	3				
88	41	4				
88	43	1				
88	45	1				
88	46	2				
88	48	1				
88	49	2				
88	50	3				
88	52	1				
88	54	1				
88	57	1				
88	58	2				
88	59	3				
88	60	4				
88	61	5				
88	62	6				
88	64	1				
88	67	1				
88	68	2				
88	71	1				
88	73	1				
88	74	2				
88	75	3				
88	78	1				
88	79	2				
88	80	3				
88	81	4				
88	84	1				
88	91	1				
88	92	2				
88	96	1				
88	97	2				
88	98	3				
88	99	4				
87	1	1				
87	2	2				
87	4	1				
87	6	1				
87	8	1				
87	10	1				
87	13	1				
87	15	1				
87	16	2				
87	17	3				
87	18	4				
87	19	5				
87	20	6				
87	22	1				
87	23	2				
87	24	3				
87	28	1				
87	29	2				
87	30	3				
87	31	4				
87	33	1				
87	35	1				
87	36	2				
87	38	1				
87	39	2				
87	40	3				
87	50	1				
87	51	2				
87	52	3				
87	54	1				
87	56	1				
87	59	1				
87	60	2				
87	61	3				
87	62	4				
87	64	1				
87	68	1				
87	69	2				
87	70	3				
87	72	1				
87	73	2				
87	79	1				
87	80	2				
87	83	1				
87	86	1				
87	88	1				
87	89	2				
87	90	3				
87	92	1				
87	94	1				
87	95	2				
87	97	1				
86	1	1				
86	2	2				
86	5	1				
86	7	1				
86	8	2				
86	9	3				
86	10	4				
86	12	1				
86	13	2				
86	16	1				
86	18	1				
86	20	1				
86	21	2				
86	22	3				
86	23	4				
86	24	5				
86	26	1				
86	28	1				
86	29	2				
86	30	3				
86	31	4				
86	32	5				
86	36	1				
86	37	2				
86	38	3				
86	39	4				
86	40	5				
86	41	6				
86	42	7				
86	43	8				
86	45	1				
86	46	2				
86	49	1				
86	50	2				
86	51	3				
86	53	1				
86	54	2				
86	55	3				
86	56	4				
86	59	1				
86	61	1				
86	63	1				
86	65	1				
86	69	1				
86	72	1				
86	73	2				
86	74	3				
86	76	1				
86	77	2				
86	78	3				
86	81	1				
86	82	2				
86	85	1				
86	86	2				
86	87	3				
86	88	4				
86	89	5				
86	90	6				
86	92	1				
86	94	1				
86	95	2				
86	96	3				
86	98	1				
85	3	1				
85	5	1				
85	7	1				
85	8	2				
85	10	1				
85	11	2				
85	12	3				
85	13	4				
85	15	1				
85	17	1				
85	18	2				
85	19	3				
85	21	1				
85	22	2				
85	24	1				
85	25	2				
85	26	3				
85	28	1				
85	30	1				
85	31	2				
85	32	3				
85	33	4				
85	35	1				
85	36	2				
85	40	1				
85	41	2				
85	42	3				
85	44	1				
85	45	2				
85	46	3				
85	47	4				
85	49	1				
85	51	1				
85	52	2				
85	53	3				
85	54	4				
85	57	1				
85	61	1				
85	62	2				
85	63	3				
85	64	4				
85	65	5				
85	69	1				
85	71	1				
85	73	1				
85	74	2				
85	76	1				
85	77	2				
85	78	3				
85	80	1				
85	82	1				
85	88	1				
85	91	1				
85	93	1				
85	97	1				
85	99	1				
84	1	1				
84	2	2				
84	5	1				
84	7	1				
84	9	1				
84	11	1				
84	12	2				
84	13	3				
84	14	4				
84	15	5				
84	17	1				
84	18	2				
84	19	3				
84	20	4				
84	23	1				
84	24	2				
84	25	3				
84	26	4				
84	28	1				
84	30	1				
84	33	1				
84	34	2				
84	35	3				
84	37	1				
84	38	2				
84	40	1				
84	41	2				
84	42	3				
84	44	1				
84	45	2				
84	48	1				
84	49	2				
84	50	3				
84	52	1				
84	54	1				
84	55	2				
84	56	3				
84	58	1				
84	59	2				
84	60	3				
84	61	4				
84	63	1				
84	66	1				
84	67	2				
84	69	1				
84	71	1				
84	73	1				
84	74	2				
84	76	1				
84	79	1				
84	80	2				
84	81	3				
84	82	4				
84	84	1				
84	85	2				
84	86	3				
84	88	1				
84	91	1				
84	93	1				
84	94	2				
84	95	3				
84	96	4				
84	97	5				
84	99	1				
83	2	1				
83	3	2				
83	4	3				
83	5	4				
83	6	5				
83	7	6				
83	8	7				
83	9	8				
83	10	9				
83	11	10				
83	15	1				
83	17	1				
83	18	2				
83	19	3				
83	27	1				
83	28	2				
83	29	3				
83	30	4				
83	31	5				
83	32	6				
83	33	7				
83	34	8				
83	35	9				
83	39	1				
83	41	1				
83	43	1				
83	44	2				
83	46	1				
83	48	1				
83	49	2				
83	50	3				
83	52	1				
83	56	1				
83	57	2				
83	61	1				
83	62	2				
83	63	3				
83	64	4				
83	65	5				
83	66	6				
83	67	7				
83	68	8				
83	69	9				
83	72	1				
83	74	1				
83	75	2				
83	76	3				
83	77	4				
83	78	5				
83	83	1				
83	84	2				
83	86	1				
83	87	2				
83	89	1				
83	90	2				
83	91	3				
83	94	1				
83	95	2				
83	97	1				
83	98	2				
83	100	1				
82	1	1				
82	2	2				
82	3	3				
82	4	4				
82	5	5				
82	6	6				
82	11	1				
82	13	1				
82	14	2				
82	16	1				
82	19	1				
82	20	2				
82	22	1				
82	23	2				
82	24	3				
82	25	4				
82	26	5				
82	28	1				
82	31	1				
82	32	2				
82	34	1				
82	35	2				
82	36	3				
82	37	4				
82	40	1				
82	42	1				
82	44	1				
82	45	2				
82	46	3				
82	49	1				
82	50	2				
82	53	1				
82	54	2				
82	55	3				
82	56	4				
82	57	5				
82	59	1				
82	62	1				
82	64	1				
82	66	1				
82	67	2				
82	69	1				
82	70	2				
82	71	3				
82	73	1				
82	74	2				
82	78	1				
82	80	1				
82	81	2				
82	82	3				
82	83	4				
82	85	1				
82	86	2				
82	87	3				
82	89	1				
82	92	1				
82	93	2				
82	94	3				
82	95	4				
82	97	1				
82	98	2				
81	1	1				
81	2	2				
81	5	1				
81	6	2				
81	8	1				
81	10	1				
81	11	2				
81	12	3				
81	15	1				
81	16	2				
81	20	1				
81	21	2				
81	22	3				
81	23	4				
81	24	5				
81	27	1				
81	28	2				
81	29	3				
81	30	4				
81	34	1				
81	35	2				
81	36	3				
81	37	4				
81	38	5				
81	39	6				
81	40	7				
81	43	1				
81	45	1				
81	47	1				
81	48	2				
81	49	3				
81	50	4				
81	51	5				
81	54	1				
81	56	1				
81	58	1				
81	59	2				
81	60	3				
81	62	1				
81	63	2				
81	66	1				
81	67	2				
81	69	1				
81	70	2				
81	71	3				
81	72	4				
81	74	1				
81	77	1				
81	79	1				
81	81	1				
81	83	1				
81	89	1				
81	90	2				
81	92	1				
81	93	2				
81	94	3				
81	96	1				
81	97	2				
81	98	3				
81	99	4				
81	100	5				
80	1	1				
80	4	1				
80	5	2				
80	6	3				
80	8	1				
80	10	1				
80	11	2				
80	12	3				
80	13	4				
80	14	5				
80	16	1				
80	18	1				
80	21	1				
80	22	2				
80	24	1				
80	27	1				
80	28	2				
80	32	1				
80	33	2				
80	34	3				
80	35	4				
80	38	1				
80	42	1				
80	43	2				
80	45	1				
80	46	2				
80	47	3				
80	51	1				
80	55	1				
80	56	2				
80	57	3				
80	58	4				
80	62	1				
80	63	2				
80	64	3				
80	65	4				
80	67	1				
80	68	2				
80	69	3				
80	70	4				
80	71	5				
80	72	6				
80	73	7				
80	74	8				
80	75	9				
80	76	10				
80	78	1				
80	79	2				
80	83	1				
80	84	2				
80	85	3				
80	86	4				
80	88	1				
80	90	1				
80	91	2				
80	92	3				
80	93	4				
80	95	1				
80	97	1				
80	98	2				
79	1	1				
79	2	2				
79	3	3				
79	5	1				
79	7	1				
79	8	2				
79	9	3				
79	10	4				
79	11	5				
79	12	6				
79	14	1				
79	15	2				
79	16	3				
79	17	4				
79	21	1				
79	22	2				
79	23	3				
79	25	1				
79	26	2				
79	27	3				
79	28	4				
79	29	5				
79	30	6				
79	31	7				
79	32	8				
79	35	1				
79	37	1				
79	38	2				
79	39	3				
79	42	1				
79	44	1				
79	45	2				
79	46	3				
79	48	1				
79	49	2				
79	50	3				
79	51	4				
79	52	5				
79	53	6				
79	54	7				
79	55	8				
79	56	9				
79	58	1				
79	59	2				
79	60	3				
79	61	4				
79	63	1				
79	65	1				
79	66	2				
79	68	1				
79	71	1				
79	72	2				
79	73	3				
79	75	1				
79	77	1				
79	78	2				
79	79	3				
79	80	4				
79	82	1				
79	83	2				
79	85	1				
79	86	2				
79	87	3				
79	88	4				
79	89	5				
79	91	1				
79	92	2				
79	93	3				
79	95	1				
79	96	2				
79	97	3				
79	98	4				
78	1	1				
78	3	1				
78	8	1				
78	9	2				
78	11	1				
78	12	2				
78	13	3				
78	14	4				
78	15	5				
78	18	1				
78	19	2				
78	20	3				
78	22	1				
78	25	1				
78	26	2				
78	28	1				
78	35	1				
78	36	2				
78	38	1				
78	39	2				
78	40	3				
78	44	1				
78	45	2				
78	48	1				
78	49	2				
78	54	1				
78	55	2				
78	56	3				
78	58	1				
78	59	2				
78	61	1				
78	62	2				
78	63	3				
78	64	4				
78	66	1				
78	68	1				
78	70	1				
78	71	2				
78	72	3				
78	75	1				
78	77	1				
78	78	2				
78	82	1				
78	83	2				
78	84	3				
78	86	1				
78	88	1				
78	89	2				
78	90	3				
78	91	4				
78	92	5				
78	95	1				
78	96	2				
78	97	3				
78	100	1				
77	1	1				
77	3	1				
77	4	2				
77	6	1				
77	8	1				
77	9	2				
77	12	1				
77	13	2				
77	14	3				
77	15	4				
77	17	1				
77	18	2				
77	19	3				
77	21	1				
77	22	2				
77	23	3				
77	24	4				
77	26	1				
77	28	1				
77	29	2				
77	33	1				
77	34	2				
77	38	1				
77	41	1				
77	42	2				
77	43	3				
77	44	4				
77	45	5				
77	46	6				
77	47	7				
77	48	8				
77	49	9				
77	50	10				
77	51	11				
77	53	1				
77	54	2				
77	56	1				
77	60	1				
77	61	2				
77	63	1				
77	65	1				
77	67	1				
77	68	2				
77	70	1				
77	71	2				
77	72	3				
77	74	1				
77	75	2				
77	76	3				
77	79	1				
77	80	2				
77	81	3				
77	83	1				
77	84	2				
77	87	1				
77	88	2				
77	89	3				
77	90	4				
77	92	1				
77	97	1				
77	98	2				
77	100	1				
76	2	1				
76	4	1				
76	5	2				
76	6	3				
76	10	1				
76	11	2				
76	12	3				
76	13	4				
76	15	1				
76	16	2				
76	17	3				
76	19	1				
76	22	1				
76	24	1				
76	25	2				
76	26	3				
76	27	4				
76	28	5				
76	32	1				
76	33	2				
76	34	3				
76	35	4				
76	37	1				
76	38	2				
76	40	1				
76	41	2				
76	42	3				
76	43	4				
76	44	5				
76	46	1				
76	47	2				
76	48	3				
76	50	1				
76	51	2				
76	53	1				
76	54	2				
76	56	1				
76	59	1				
76	60	2				
76	61	3				
76	63	1				
76	64	2				
76	69	1				
76	71	1				
76	72	2				
76	73	3				
76	75	1				
76	78	1				
76	82	1				
76	85	1				
76	91	1				
76	92	2				
76	93	3				
76	94	4				
76	98	1				
76	99	2				
76	100	3				
75	2	1				
75	3	2				
75	6	1				
75	8	1				
75	10	1				
75	11	2				
75	13	1				
75	14	2				
75	17	1				
75	18	2				
75	25	1				
75	26	2				
75	29	1				
75	30	2				
75	31	3				
75	32	4				
75	33	5				
75	34	6				
75	36	1				
75	38	1				
75	40	1				
75	44	1				
75	45	2				
75	47	1				
75	50	1				
75	52	1				
75	53	2				
75	57	1				
75	59	1				
75	60	2				
75	65	1				
75	70	1				
75	72	1				
75	73	2				
75	77	1				
75	80	1				
75	81	2				
75	82	3				
75	85	1				
75	86	2				
75	87	3				
75	88	4				
75	90	1				
75	92	1				
75	95	1				
75	96	2				
75	97	3				
75	98	4				
75	99	5				
75	100	6				
74	1	1				
74	4	1				
74	5	2				
74	8	1				
74	9	2				
74	11	1				
74	13	1				
74	14	2				
74	15	3				
74	16	4				
74	17	5				
74	18	6				
74	20	1				
74	22	1				
74	24	1				
74	25	2				
74	26	3				
74	29	1				
74	30	2				
74	31	3				
74	32	4				
74	34	1				
74	35	2				
74	36	3				
74	38	1				
74	39	2				
74	41	1				
74	42	2				
74	43	3				
74	47	1				
74	51	1				
74	52	2				
74	53	3				
74	54	4				
74	55	5				
74	56	6				
74	58	1				
74	61	1				
74	62	2				
74	64	1				
74	65	2				
74	66	3				
74	68	1				
74	70	1				
74	71	2				
74	73	1				
74	75	1				
74	76	2				
74	78	1				
74	82	1				
74	83	2				
74	84	3				
74	85	4				
74	86	5				
74	90	1				
74	91	2				
74	92	3				
74	93	4				
74	97	1				
74	98	2				
74	100	1				
73	2	1				
73	4	1				
73	5	2				
73	7	1				
73	8	2				
73	10	1				
73	11	2				
73	12	3				
73	13	4				
73	16	1				
73	20	1				
73	21	2				
73	22	3				
73	23	4				
73	24	5				
73	25	6				
73	26	7				
73	27	8				
73	28	9				
73	31	1				
73	32	2				
73	33	3				
73	34	4				
73	35	5				
73	36	6				
73	37	7				
73	38	8				
73	39	9				
73	43	1				
73	44	2				
73	46	1				
73	50	1				
73	53	1				
73	57	1				
73	59	1				
73	60	2				
73	61	3				
73	63	1				
73	64	2				
73	66	1				
73	68	1				
73	69	2				
73	70	3				
73	71	4				
73	74	1				
73	76	1				
73	77	2				
73	78	3				
73	81	1				
73	83	1				
73	84	2				
73	85	3				
73	87	1				
73	89	1				
73	90	2				
73	91	3				
73	94	1				
73	96	1				
72	1	1				
72	3	1				
72	4	2				
72	6	1				
72	9	1				
72	10	2				
72	11	3				
72	13	1				
72	14	2				
72	15	3				
72	16	4				
72	20	1				
72	21	2				
72	23	1				
72	24	2				
72	25	3				
72	26	4				
72	27	5				
72	28	6				
72	29	7				
72	30	8				
72	31	9				
72	32	10				
72	34	1				
72	35	2				
72	37	1				
72	38	2				
72	39	3				
72	41	1				
72	42	2				
72	43	3				
72	44	4				
72	45	5				
72	47	1				
72	48	2				
72	49	3				
72	50	4				
72	52	1				
72	55	1				
72	56	2				
72	57	3				
72	58	4				
72	61	1				
72	63	1				
72	64	2				
72	66	1				
72	67	2				
72	69	1				
72	72	1				
72	73	2				
72	75	1				
72	76	2				
72	79	1				
72	80	2				
72	81	3				
72	82	4				
72	84	1				
72	85	2				
72	86	3				
72	88	1				
72	89	2				
72	90	3				
72	91	4				
72	93	1				
72	94	2				
72	95	3				
72	96	4				
72	97	5				
72	98	6				
72	99	7				
72	100	8				
71	2	1				
71	3	2				
71	4	3				
71	5	4				
71	7	1				
71	8	2				
71	10	1				
71	12	1				
71	13	2				
71	16	1				
71	17	2				
71	20	1				
71	21	2				
71	22	3				
71	24	1				
71	26	1				
71	27	2				
71	28	3				
71	29	4				
71	32	1				
71	33	2				
71	34	3				
71	36	1				
71	38	1				
71	41	1				
71	45	1				
71	46	2				
71	47	3				
71	53	1				
71	55	1				
71	56	2				
71	61	1				
71	63	1				
71	65	1				
71	66	2				
71	67	3				
71	68	4				
71	69	5				
71	71	1				
71	72	2				
71	73	3				
71	77	1				
71	78	2				
71	79	3				
71	80	4				
71	82	1				
71	83	2				
71	86	1				
71	87	2				
71	88	3				
71	92	1				
71	93	2				
71	94	3				
71	95	4				
71	96	5				
71	98	1				
71	100	1				
70	1	1				
70	2	2				
70	4	1				
70	5	2				
70	6	3				
70	7	4				
70	10	1				
70	11	2				
70	12	3				
70	13	4				
70	17	1				
70	18	2				
70	19	3				
70	20	4				
70	22	1				
70	26	1				
70	27	2				
70	28	3				
70	29	4				
70	30	5				
70	33	1				
70	34	2				
70	36	1				
70	37	2				
70	38	3				
70	39	4				
70	41	1				
70	44	1				
70	45	2				
70	46	3				
70	47	4				
70	48	5				
70	50	1				
70	51	2				
70	54	1				
70	55	2				
70	56	3				
70	57	4				
70	59	1				
70	64	1				
70	65	2				
70	66	3				
70	67	4				
70	68	5				
70	70	1				
70	71	2				
70	72	3				
70	73	4				
70	75	1				
70	79	1				
70	80	2				
70	82	1				
70	84	1				
70	85	2				
70	87	1				
70	91	1				
70	92	2				
70	98	1				
70	99	2				
69	1	1				
69	2	2				
69	3	3				
69	4	4				
69	7	1				
69	8	2				
69	10	1				
69	11	2				
69	12	3				
69	13	4				
69	14	5				
69	15	6				
69	16	7				
69	17	8				
69	20	1				
69	22	1				
69	24	1				
69	25	2				
69	27	1				
69	29	1				
69	31	1				
69	32	2				
69	33	3				
69	35	1				
69	36	2				
69	37	3				
69	39	1				
69	41	1				
69	43	1				
69	48	1				
69	50	1				
69	51	2				
69	54	1				
69	55	2				
69	56	3				
69	57	4				
69	58	5				
69	60	1				
69	62	1				
69	63	2				
69	67	1				
69	68	2				
69	70	1				
69	72	1				
69	73	2				
69	75	1				
69	76	2				
69	77	3				
69	78	4				
69	81	1				
69	82	2				
69	84	1				
69	85	2				
69	88	1				
69	89	2				
69	90	3				
69	95	1				
69	96	2				
69	98	1				
68	2	1				
68	3	2				
68	4	3				
68	7	1				
68	8	2				
68	9	3				
68	10	4				
68	12	1				
68	15	1				
68	16	2				
68	17	3				
68	18	4				
68	19	5				
68	20	6				
68	24	1				
68	26	1				
68	27	2				
68	28	3				
68	31	1				
68	32	2				
68	33	3				
68	34	4				
68	36	1				
68	37	2				
68	38	3				
68	39	4				
68	40	5				
68	41	6				
68	42	7				
68	43	8				
68	44	9				
68	46	1				
68	48	1				
68	49	2				
68	50	3				
68	51	4				
68	52	5				
68	55	1				
68	56	2				
68	59	1				
68	60	2				
68	61	3				
68	64	1				
68	67	1				
68	70	1				
68	74	1				
68	75	2				
68	79	1				
68	81	1				
68	86	1				
68	87	2				
68	89	1				
68	90	2				
68	92	1				
68	93	2				
68	94	3				
68	97	1				
68	98	2				
68	100	1				
67	2	1				
67	3	2				
67	4	3				
67	5	4				
67	7	1				
67	8	2				
67	9	3				
67	10	4				
67	12	1				
67	13	2				
67	14	3				
67	15	4				
67	18	1				
67	20	1				
67	21	2				
67	22	3				
67	23	4				
67	24	5				
67	25	6				
67	26	7				
67	27	8				
67	29	1				
67	30	2				
67	31	3				
67	32	4				
67	35	1				
67	36	2				
67	37	3				
67	39	1				
67	40	2				
