19540689	133	1248	1	7					
20357889	36	36	0	0					
20357889	46	82	0	0					
20357889	58	140	0	0					
20357889	61	201	0	0					
20357889	64	265	0	0					
21611341	28	28	0	0					
21611341	37	65	0	0					
21611341	41	106	0	0					
21611341	45	151	0	0					
21611341	47	198	0	0					
21611341	53	251	0	0					
21611341	56	307	0	0					
21611341	57	364	0	0					
21611341	64	428	0	0					
21611341	69	497	0	0					
23256567	29	29	0	0					
23256567	37	66	0	0					
23256567	42	108	0	0					
23256567	44	152	0	0					
23256567	45	197	0	0					
23256567	48	245	0	0					
23256567	58	303	0	0					
23256567	62	365	0	0					
23256567	67	432	0	0					
23256567	72	504	1	1					
23256567	74	578	1	2					
23256567	77	655	1	3					
23256567	88	743	1	4					
23639756	27	27	0	0					
23639756	39	66	0	0					
23639756	43	109	0	0					
23639756	48	157	0	0					
23639756	53	210	0	0					
23639756	62	272	0	0					
23639756	67	339	0	0					
23639756	76	415	0	0					
23639756	87	502	1	1					
23639756	94	596	1	2					
23639756	100	696	1	3					
23639756	106	802	1	4					
23639756	109	911	1	5					
23639756	120	1031	1	6					
23639756	125	1156	1	7					
25629561	35	35	0	0					
25629561	44	79	0	0					
25629561	44	123	0	0					
25629561	51	174	0	0					
25629561	58	232	0	0					
25629561	62	294	0	0					
25629561	62	356	0	0					
25629561	70	426	0	0					
25629561	80	506	1	1					
25629561	83	589	1	2					
25629561	92	681	1	3					
25629561	99	780	1	4					
25629561	109	889	1	5					
25629561	121	1010	1	6					
25629561	127	1137	1	7					
25629561	132	1269	1	8					
25629561	135	1404	1	9					
25629561	138	1542	1	10					
25629561	141	1683	1	11					
25629561	147	1830	1	12					
28057374	34	34	0	0					
28057374	35	69	0	0					
28057374	37	106	0	0					
28057374	44	150	0	0					
28057374	52	202	0	0					
28057374	53	255	0	0					
28057374	55	310	0	0					
28057374	65	375	0	0					
28057374	72	447	0	0					
28057374	81	528	1	1					
28057374	82	610	1	2					
31815922	28	28	0	0					
31815922	30	58	0	0					
31815922	35	93	0	0					
31815922	46	139	0	0					
31815922	50	189	0	0					
31815922	59	248	0	0					
31815922	71	319	0	0					
31815922	75	394	0	0					
31815922	79	473	0	0					
31815922	84	557	1	1					
31815922	88	645	1	2					
31815922	92	737	1	3					
31815922	103	840	1	4					
31815922	109	949	1	5					
31815922	117	1066	1	6					
31815922	121	1187	1	7					
31815922	127	1314	1	8					
31815922	139	1453	1	9					
31961290	31	31	0	0					
31961290	41	72	0	0					
31961290	50	122	0	0					
31961290	61	183	0	0					
31961290	65	248	0	0					
31961290	73	321	0	0					
31961290	85	406	0	0					
31961290	95	501	1	1					
31961290	102	603	1	2					
31961290	104	707	1	3					
31961290	104	811	1	4					
31961290	105	916	1	5					
31961290	108	1024	1	6					
31961290	109	1133	1	7					
31961290	113	1246	1	8					
31961290	113	1359	1	9					
33580032	27	27	0	0					
33580032	35	62	0	0					
33580032	41	103	0	0					
33580032	43	146	0	0					
33580032	48	194	0	0					
33648067	37	37	0	0					
33648067	43	80	0	0					
33648067	48	128	0	0					
33648067	58	186	0	0					
33648067	58	244	0	0					
33648067	67	311	0	0					
33648067	77	388	0	0					
33648067	86	474	0	0					
33648067	95	569	1	1					
33648067	106	675	1	2					
37269531	33	33	0	0					
37269531	34	67	0	0					
37269531	36	103	0	0					
37269531	42	145	0	0					
37269531	49	194	0	0					
37947044	31	31	0	0					
37947044	34	65	0	0					
37947044	42	107	0	0					
37947044	53	160	0	0					
37947044	56	216	0	0					
37947044	68	284	0	0					
37947044	68	352	0	0					
37947044	76	428	0	0					
37947044	88	516	1	1					
37947044	94	610	1	2					
37947044	106	716	1	3					
37947044	116	832	1	4					
37947044	127	959	1	5					
37947044	138	1097	1	6					
37947044	143	1240	1	7					
37947044	147	1387	1	8					
37947044	150	1537	1	9					
37947044	151	1688	1	10					
38788494	35	35	0	0					
38788494	46	81	0	0					
38788494	53	134	0	0					
38788494	53	187	0	0					
38788494	58	245	0	0					
40334689	37	37	0	0					
40334689	47	84	0	0					
40334689	52	136	0	0					
40334689	59	195	0	0					
40334689	63	258	0	0					
40334689	65	323	0	0					
40334689	70	393	0	0					
40334689	79	472	0	0					
40334689	87	559	1	1					
40334689	99	658	1	2					
40334689	103	761	1	3					
40334689	110	871	1	4					
41643757	28	28	0	0					
41643757	28	56	0	0					
41643757	30	86	0	0					
41643757	37	123	0	0					
41643757	40	163	0	0					
41643757	47	210	0	0					
41643757	57	267	0	0					
41643757	60	327	0	0					
43068317	30	30	0	0					
43068317	35	65	0	0					
43068317	44	109	0	0					
43068317	51	160	0	0					
43068317	58	218	0	0					
43068317	64	282	0	0					
43068317	76	358	0	0					
43068317	88	446	0	0					
43068317	95	541	1	1					
43068317	97	638	1	2					
43068317	102	740	1	3					
43068317	103	843	1	4					
44617376	25	25	0	0					
44617376	37	62	0	0					
44617376	49	111	0	0					
44617376	59	170	0	0					
44617376	60	230	0	0					
44617376	63	293	0	0					
44617376	73	366	0	0					
44617376	80	446	0	0					
44617376	84	530	1	1					
44617376	84	614	1	2					
44617376	95	709	1	3					
44617376	106	815	1	4					
44617376	117	932	1	5					
44617376	122	1054	1	6					
44617376	124	1178	1	7					
44617376	136	1314	1	8					
45079278	34	34	0	0					
45079278	36	70	0	0					
45079278	44	114	0	0					
45079278	44	158	0	0					
45079278	47	205	0	0					
45079278	47	252	0	0					
45079278	58	310	0	0					
45079278	61	371	0	0					
45079278	62	433	0	0					
45079278	64	497	0	0					
45079278	66	563	1	1					
45079278	69	632	1	2					
45079278	76	708	1	3					
45079278	77	785	1	4					
45079278	87	872	1	5					
45079278	93	965	1	6					
45079278	97	1062	1	7					
46160172	31	31	0	0					
46160172	42	73	0	0					
46160172	52	125	0	0					
46160172	63	188	0	0					
46160172	72	260	0	0					
47776768	35	35	0	0					
47776768	38	73	0	0					
47776768	46	119	0	0					
47776768	58	177	0	0					
47776768	64	241	0	0					
47776768	64	305	0	0					
47776768	66	371	0	0					
47776768	78	449	0	0					
47776768	84	533	1	1					
47776768	84	617	1	2					
47776768	87	704	1	3					
47776768	94	798	1	4					
47776768	106	904	1	5					
47776768	107	1011	1	6					
47776768	115	1126	1	7					
47776768	118	1244	1	8					
47776768	119	1363	1	9					
47776768	125	1488	1	10					
47776768	129	1617	1	11					
47776768	139	1756	1	12					
47776768	150	1906	1	13					
47776768	162	2068	1	14					
49098703	25	25	0	0					
49098703	33	58	0	0					
49098703	37	95	0	0					
49098703	43	138	0	0					
49098703	52	190	0	0					
49098703	58	248	0	0					
49098703	58	306	0	0					
49098703	63	369	0	0					
49098703	65	434	0	0					
49098703	72	506	1	1					
49098703	72	578	1	2					
49098703	80	658	1	3					
50360298	35	35	0	0					
50360298	44	79	0	0					
50360298	48	127	0	0					
50360298	59	186	0	0					
50360298	63	249	0	0					
50360298	66	315	0	0					
50360298	72	387	0	0					
50371337	34	34	0	0					
50371337	43	77	0	0					
50371337	44	121	0	0					
50371337	51	172	0	0					
50371337	57	229	0	0					
50371337	57	286	0	0					
50371337	67	353	0	0					
50371337	69	422	0	0					
50371337	78	500	0	0					
50371337	81	581	1	1					
50371337	93	674	1	2					
50371337	100	774	1	3					
50371337	112	886	1	4					
50371337	119	1005	1	5					
52235281	25	25	0	0					
52235281	29	54	0	0					
52235281	32	86	0	0					
52235281	35	121	0	0					
52235281	36	157	0	0					
52235281	37	194	0	0					
52235281	38	232	0	0					
52616440	32	32	0	0					
52616440	44	76	0	0					
52616440	55	131	0	0					
52616440	66	197	0	0					
52616440	78	275	0	0					
52616440	85	360	0	0					
52616440	87	447	0	0					
52616440	94	541	1	1					
52616440	106	647	1	2					
52616440	116	763	1	3					
55093056	26	26	0	0					
55093056	32	58	0	0					
55093056	37	95	0	0					
55093056	37	132	0	0					
55093056	44	176	0	0					
55093056	46	222	0	0					
55093056	52	274	0	0					
55093056	63	337	0	0					
56440505	30	30	0	0					
56440505	41	71	0	0					
56440505	53	124	0	0					
56440505	61	185	0	0					
56440505	69	254	0	0					
56440505	78	332	0	0					
56440505	85	417	0	0					
56440505	86	503	1	1					
56440505	98	601	1	2					
56440505	106	707	1	3					
56440505	116	823	1	4					
56440505	118	941	1	5					
56440505	118	1059	1	6					
56440505	127	1186	1	7					
56440505	130	1316	1	8					
56440505	141	1457	1	9					
56440505	144	1601	1	10					
56440505	149	1750	1	11					
56440505	157	1907	1	12					
56440505	159	2066	1	13					
56440505	168	2234	1	14					
58859540	25	25	0	0					
58859540	30	55	0	0					
58859540	36	91	0	0					
58859540	47	138	0	0					
58859540	58	196	0	0					
58859540	68	264	0	0					
61763445	31	31	0	0					
61763445	36	67	0	0					
61763445	37	104	0	0					
61763445	48	152	0	0					
61763445	60	212	0	0					
62198197	35	35	0	0					
62198197	44	79	0	0					
62198197	48	127	0	0					
62198197	51	178	0	0					
62198197	63	241	0	0					
62198197	75	316	0	0					
62601368	26	26	0	0					
62601368	28	54	0	0					
62601368	38	92	0	0					
62601368	49	141	0	0					
62601368	59	200	0	0					
62601368	66	266	0	0					
62601368	68	334	0	0					
62601368	71	405	0	0					
62601368	79	484	0	0					
62601368	81	565	1	1					
62601368	87	652	1	2					
62601368	91	743	1	3					
62601368	95	838	1	4					
62601368	105	943	1	5					
63308921	25	25	0	0					
63308921	37	62	0	0					
63308921	47	109	0	0					
63308921	48	157	0	0					
63308921	53	210	0	0					
63308921	63	273	0	0					
63308921	70	343	0	0					
63308921	79	422	0	0					
63308921	90	512	1	1					
63308921	91	603	1	2					
63308921	93	696	1	3					
63308921	103	799	1	4					
63308921	113	912	1	5					
63308921	124	1036	1	6					
63597377	30	30	0	0					
63597377	35	65	0	0					
63597377	44	109	0	0					
63597377	48	157	0	0					
63597377	59	216	0	0					
63597377	69	285	0	0					
64727783	35	35	0	0					
64727783	40	75	0	0					
64727783	42	117	0	0					
64727783	46	163	0	0					
66965970	27	27	0	0					
66965970	38	65	0	0					
66965970	42	107	0	0					
66965970	44	151	0	0					
66965970	46	197	0	0					
66965970	52	249	0	0					
66965970	54	303	0	0					
67441391	31	31	0	0					
67441391	31	62	0	0					
67441391	43	105	0	0					
67441391	48	153	0	0					
67441391	60	213	0	0					
67441391	72	285	0	0					
67441391	84	369	0	0					
67441391	87	456	0	0					
67441391	90	546	1	1					
67441391	93	639	1	2					
67441391	102	741	1	3					
67441391	114	855	1	4					
67441391	116	971	1	5					
67441391	126	1097	1	6					
67441391	132	1229	1	7					
67441391	144	1373	1	8					
67441391	150	1523	1	9					
67441391	155	1678	1	10					
67441391	164	1842	1	11					
67536438	26	26	0	0					
67536438	34	60	0	0					
67536438	43	103	0	0					
67536438	43	146	0	0					
67536438	44	190	0	0					
67536438	46	236	0	0					
67536438	50	286	0	0					
67536438	55	341	0	0					
68517181	34	34	0	0					
68517181	34	68	0	0					
68517181	35	103	0	0					
68517181	43	146	0	0					
68517181	49	195	0	0					
68517181	55	250	0	0					
68517181	57	307	0	0					
68517181	59	366	0	0					
68517181	70	436	0	0					
68517181	70	506	1	1					
68517181	70	576	1	2					
68517181	72	648	1	3					
68517181	74	722	1	4					
68517181	75	797	1	5					
68517181	81	878	1	6					
68517181	81	959	1	7					
68517181	83	1042	1	8					
68517181	87	1129	1	9					
68517181	98	1227	1	10					
68517181	108	1335	1	11					
68785439	30	30	0	0					
68785439	30	60	0	0					
68785439	34	94	0	0					
68785439	43	137	0	0					
68785439	52	189	0	0					
68785439	63	252	0	0					
68785439	66	318	0	0					
68785439	68	386	0	0					
68785439	73	459	0	0					
71792152	33	33	0	0					
71792152	37	70	0	0					
71792152	44	114	0	0					
71792152	54	168	0	0					
71792152	63	231	0	0					
71792152	73	304	0	0					
71792152	79	383	0	0					
71792152	86	469	0	0					
71792152	98	567	1	1					
71792152	103	670	1	2					
71792152	104	774	1	3					
71814353	37	37	0	0					
71814353	41	78	0	0					
71814353	41	119	0	0					
71814353	41	160	0	0					
71814353	49	209	0	0					
71814353	50	259	0	0					
71814353	56	315	0	0					
71814353	61	376	0	0					
71814353	70	446	0	0					
71814353	80	526	1	1					
71814353	81	607	1	2					
71814353	89	696	1	3					
71814353	101	797	1	4					
71814353	106	903	1	5					
71814353	112	1015	1	6					
71814353	117	1132	1	7					
71814353	124	1256	1	8					
71814353	131	1387	1	9					
73342411	31	31	0	0					
73342411	43	74	0	0					
73342411	51	125	0	0					
73342411	61	186	0	0					
73342411	62	248	0	0					
73342411	66	314	0	0					
73342411	67	381	0	0					
73342411	70	451	0	0					
74381109	27	27	0	0					
74381109	29	56	0	0					
74381109	31	87	0	0					
74381109	34	121	0	0					
74381109	37	158	0	0					
74381109	40	198	0	0					
74381109	40	238	0	0					
76042245	32	32	0	0					
76042245	38	70	0	0					
76042245	50	120	0	0					
76042245	55	175	0	0					
76042245	60	235	0	0					
76042245	68	303	0	0					
76042245	69	372	0	0					
76042245	78	450	0	0					
76042245	86	536	1	1					
76042245	89	625	1	2					
76042245	93	718	1	3					
76042245	95	813	1	4					
76042245	98	911	1	5					
76042245	107	1018	1	6					
76042245	111	1129	1	7					
77240996	34	34	0	0					
77240996	35	69	0	0					
77240996	43	112	0	0					
77240996	51	163	0	0					
77240996	58	221	0	0					
77240996	60	281	0	0					
77240996	67	348	0	0					
77240996	74	422	0	0					
77240996	82	504	1	1					
77240996	91	595	1	2					
77240996	100	695	1	3					
77240996	109	804	1	4					
77240996	118	922	1	5					
77240996	126	1048	1	6					
77240996	136	1184	1	7					
77240996	145	1329	1	8					
77240996	152	1481	1	9					
77240996	152	1633	1	10					
77240996	156	1789	1	11					
78520803	30	30	0	0					
78520803	33	63	0	0					
78520803	42	105	0	0					
78520803	46	151	0	0					
78520803	52	203	0	0					
78520803	61	264	0	0					
78520803	67	331	0	0					
78782759	30	30	0	0					
78782759	37	67	0	0					
78782759	43	110	0	0					
78782759	54	164	0	0					
78782759	63	227	0	0					
78782759	73	300	0	0					
78782759	75	375	0	0					
78782759	79	454	0	0					
78782759	80	534	1	1					
78782759	83	617	1	2					
78782759	87	704	1	3					
78782759	99	803	1	4					
78782759	100	903	1	5					
78782759	104	1007	1	6					
78782759	112	1119	1	7					
78782759	123	1242	1	8					
78782759	134	1376	1	9					
78782759	140	1516	1	10					
78782759	145	1661	1	11					
79887965	29	29	0	0					
79887965	33	62	0	0					
79887965	33	95	0	0					
79887965	36	131	0	0					
79887965	37	168	0	0					
79887965	43	211	0	0					
79887965	45	256	0	0					
79887965	51	307	0	0					
79887965	57	364	0	0					
79887965	63	427	0	0					
79887965	64	491	0	0					
79887965	73	564	1	1					
79887965	81	645	1	2					
79887965	92	737	1	3					
79887965	103	840	1	4					
79887965	105	945	1	5					
79887965	105	1050	1	6					
79887965	112	1162	1	7					
79887965	112	1274	1	8					
79887965	112	1386	1	9					
79887965	120	1506	1	10					
79887965	131	1637	1	11					
79887965	139	1776	1	12					
79887965	150	1926	1	13					
79887965	159	2085	1	14					
79887965	165	2250	1	15					
79887965	177	2427	1	16					
79887965	184	2611	1	17					
79887965	185	2796	1	18					
79887965	189	2985	1	19					
79887965	200	3185	1	20					
79887965	200	3385	1	21					
80470828	28	28	0	0					
80470828	32	60	0	0					
80470828	35	95	0	0					
80470828	42	137	0	0					
80470828	46	183	0	0					
80470828	46	229	0	0					
80470828	51	280	0	0					
80470828	60	340	0	0					
80470828	66	406	0	0					
80470828	71	477	0	0					
80470828	74	551	1	1					
80470828	77	628	1	2					
80470828	88	716	1	3					
80470828	94	810	1	4					
80470828	97	907	1	5					
80470828	107	1014	1	6					
80470828	116	1130	1	7					
80470828	121	1251	1	8					
80470828	130	1381	1	9					
80470828	141	1522	1	10					
82396295	34	34	0	0					
82396295	45	79	0	0					
82396295	53	132	0	0					
82396295	65	197	0	0					
82396295	75	272	0	0					
82396295	84	356	0	0					
82396295	88	444	0	0					
82396295	94	538	1	1					
82396295	102	640	1	2					
82396295	109	749	1	3					
82396295	115	864	1	4					
82396295	124	988	1	5					
82396295	133	1121	1	6					
83740252	34	34	0	0					
83740252	41	75	0	0					
83740252	46	121	0	0					
83740252	47	168	0	0					
83740252	57	225	0	0					
83740252	58	283	0	0					
83740252	58	341	0	0					
83740252	69	410	0	0					
83740252	70	480	0	0					
83740252	82	562	1	1					
83740252	90	652	1	2					
83740252	101	753	1	3					
83740252	103	856	1	4					
83740252	106	962	1	5					
83740252	116	1078	1	6					
83740252	122	1200	1	7					
83740252	122	1322	1	8					
83740252	130	1452	1	9					
83740252	131	1583	1	10					
83740252	139	1722	1	11					
83740252	148	1870	1	12					
83740252	149	2019	1	13					
83740252	153	2172	1	14					
83740252	161	2333	1	15					
83740252	167	2500	1	16					
83740252	177	2677	1	17					
83740252	187	2864	1	18					
83740252	198	3062	1	19					
83740252	202	3264	1	20					
83942152	25	25	0	0					
83942152	37	62	0	0					
83942152	44	106	0	0					
83942152	56	162	0	0					
83942152	59	221	0	0					
83942152	70	291	0	0					
83942152	80	371	0	0					
83942152	91	462	0	0					
83942152	93	555	1	1					
83942152	98	653	1	2					
84337138	25	25	0	0					
84337138	25	50	0	0					
84337138	27	77	0	0					
84337138	30	107	0	0					
84337138	33	140	0	0					
84337138	45	185	0	0					
84337138	48	233	0	0					
84337138	48	281	0	0					
84337138	51	332	0	0					
85318663	33	33	0	0					
85318663	39	72	0	0					
85318663	43	115	0	0					
85318663	49	164	0	0					
85318663	51	215	0	0					
85318663	54	269	0	0					
85318663	55	324	0	0					
85318663	58	382	0	0					
85318663	60	442	0	0					
85318663	64	506	1	1					
85318663	74	580	1	2					
85318663	80	660	1	3					
86285904	34	34	0	0					
86285904	45	79	0	0					
86285904	46	125	0	0					
86285904	53	178	0	0					
86285904	63	241	0	0					
86285904	72	313	0	0					
86285904	81	394	0	0					
86285904	93	487	0	0					
86285904	99	586	1	1					
86285904	104	690	1	2					
86285904	113	803	1	3					
86285904	117	920	1	4					
87209098	33	33	0	0					
87209098	40	73	0	0					
87209098	46	119	0	0					
87209098	53	172	0	0					
87209098	65	237	0	0					
87209098	68	305	0	0					
87209098	74	379	0	0					
87209098	79	458	0	0					
87209098	80	538	1	1					
87209098	81	619	1	2					
87596820	35	35	0	0					
87596820	37	72	0	0					
87596820	44	116	0	0					
87596820	55	171	0	0					
87596820	58	229	0	0					
87596820	59	288	0	0					
87596820	71	359	0	0					
87596820	73	432	0	0					
87596820	85	517	1	1					
87596820	96	613	1	2					
87596820	101	714	1	3					
87596820	113	827	1	4					
87596820	117	944	1	5					
87596820	125	1069	1	6					
87596820	126	1195	1	7					
87596820	133	1328	1	8					
87596820	140	1468	1	9					
87596820	147	1615	1	10					
87596820	158	1773	1	11					
87596820	166	1939	1	12					
87596820	174	2113	1	13					
87596820	175	2288	1	14					
87596820	183	2471	1	15					
87596820	188	2659	1	16					
87723802	31	31	0	0					
87723802	32	63	0	0					
87723802	44	107	0	0					
87723802	54	161	0	0					
87723802	59	220	0	0					
87723802	67	287	0	0					
87723802	75	362	0	0					
87723802	84	446	0	0					
87723802	87	533	1	1					
87723802	91	624	1	2					
87723802	96	720	1	3					
89158630	35	35	0	0					
89158630	42	77	0	0					
89158630	51	128	0	0					
89158630	60	188	0	0					
89158630	70	258	0	0					
89158630	75	333	0	0					
89158630	77	410	0	0					
89158630	82	492	0	0					
89158630	92	584	1	1					
89158630	100	684	1	2					
89158630	107	791	1	3					
89158630	119	910	1	4					
89158630	127	1037	1	5					
89158630	139	1176	1	6					
89158630	145	1321	1	7					
89158630	149	1470	1	8					
89158630	159	1629	1	9					
89158630	162	1791	1	10					
89158630	173	1964	1	11					
90138353	33	33	0	0					
90138353	41	74	0	0					
90138353	53	127	0	0					
90138353	60	187	0	0					
90255426	27	27	0	0					
90255426	33	60	0	0					
90255426	38	98	0	0					
90255426	40	138	0	0					
90255426	48	186	0	0					
90255426	49	235	0	0					
90255426	57	292	0	0					
90255426	69	361	0	0					
90255426	79	440	0	0					
90255426	86	526	1	1					
90255426	97	623	1	2					
90255426	100	723	1	3					
90255426	112	835	1	4					
92397977	29	29	0	0					
92397977	31	60	0	0					
92397977	34	94	0	0					
92397977	36	130	0	0					
92397977	48	178	0	0					
92397977	58	236	0	0					
92397977	63	299	0	0					
92397977	71	370	0	0					
92397977	79	449	0	0					
92397977	89	538	1	1					
92397977	100	638	1	2					
92397977	107	745	1	3					
92397977	107	852	1	4					
92397977	118	970	1	5					
92397977	125	1095	1	6					
92397977	132	1227	1	7					
92397977	141	1368	1	8					
92397977	147	1515	1	9					
92397977	151	1666	1	10					
92397977	158	1824	1	11					
92397977	159	1983	1	12					
92397977	171	2154	1	13					
92397977	182	2336	1	14					
92397977	193	2529	1	15					
92397977	195	2724	1	16					
93421613	29	29	0	0					
93421613	34	63	0	0					
93421613	41	104	0	0					
93421613	42	146	0	0					
93421613	45	191	0	0					
93421613	56	247	0	0					
93421613	61	308	0	0					
93421613	70	378	0	0					
93421613	71	449	0	0					
93421613	71	520	1	1					
93421613	71	591	1	2					
93421613	74	665	1	3					
93421613	85	750	1	4					
94675477	27	27	0	0					
94675477	32	59	0	0					
94675477	42	101	0	0					
94675477	42	143	0	0					
94675477	43	186	0	0					
94675477	51	237	0	0					
94675477	52	289	0	0					
94675477	64	353	0	0					
94675477	68	421	0	0					
94675477	72	493	0	0					
94966933	29	29	0	0					
94966933	30	59	0	0					
94966933	36	95	0	0					
94966933	36	131	0	0					
94966933	41	172	0	0					
94966933	43	215	0	0					
94966933	53	268	0	0					
94966933	60	328	0	0					
94966933	60	388	0	0					
95251989	28	28	0	0					
95251989	29	57	0	0					
95251989	38	95	0	0					
95251989	38	133	0	0					
95251989	50	183	0	0					
95251989	61	244	0	0					
95251989	72	316	0	0					
95251989	79	395	0	0					
95251989	80	475	0	0					
95251989	81	556	1	1					
95251989	87	643	1	2					
95251989	96	739	1	3					
95251989	102	841	1	4					
95251989	107	948	1	5					
95251989	107	1055	1	6					
95251989	116	1171	1	7					
95251989	122	1293	1	8					
95433486	31	31	0	0					
95433486	42	73	0	0					
95433486	43	116	0	0					
95433486	53	169	0	0					
95433486	60	229	0	0					
95433486	65	294	0	0					
95433486	71	365	0	0					
95433486	79	444	0	0					
95433486	90	534	1	1					
95433486	97	631	1	2					
96605874	36	36	0	0					
96605874	45	81	0	0					
96605874	57	138	0	0					
96605874	65	203	0	0					
96605874	70	273	0	0					
96605874	80	353	0	0					
96605874	92	445	0	0					
96605874	99	544	1	1					
96605874	104	648	1	2					
96605874	115	763	1	3					
96605874	123	886	1	4					
96605874	132	1018	1	5					
96605874	135	1153	1	6					
96605874	147	1300	1	7					
96605874	152	1452	1	8					
96605874	163	1615	1	9					
96605874	172	1787	1	10					
97815725	36	36	0	0					
97815725	43	79	0	0					
97815725	49	128	0	0					
