279	36644		4	500								
279	36923		4	504								
280	37203		4	508								
281	37484		4	512								
282	37766		4	516								
282	38048		4	520								
283	38331		4	524								
283	38614		4	528								
286	38900		4	532								
286	39186		4	536								
286	39472		4	540								
287	39759		4	544								
287	40046		4	548								
287	40333		4	552								
287	40620		4	556								
291	40911		4	560								
291	41202		4	564								
291	41493		4	568								
291	41784		4	572								
292	42076		4	576								
292	42368		4	580								
295	42663		4	584								
295	42958		4	588								
298	43256		4	592								
298	43554		4	596								
298	43852		4	600								
299	44151		4	604								
300	44451		4	608								
301	44752		4	612								
301	45053		4	616								
302	45355		4	620								
304	45659		4	624								
305	45964		4	628								
305	46269		4	632								
305	46574		4	636								
308	46882		4	640								
308	47190		4	644								
308	47498		4	648								
308	47806		4	652								
308	48114		4	656								
308	48422		4	660								
309	48731		4	664								
310	49041		4	668								
310	49351		4	672								
312	49663		4	676								
312	49975		4	680								
312	50287		4	684								
314	50601		4	688								
314	50915		4	692								
315	51230		4	696								
317	51547		4	700								
319	51866		4	704								
324	52190		4	708								
326	52516		4	712								
328	52844		4	716								
328	53172		4	720								
328	53500		4	724								
328	53828		4	728								
330	54158		4	732								
330	54488		4	736								
331	54819		4	740								
331	55150		4	744								
332	55482		4	748								
332	55814		4	752								
333	56147		4	756								
335	56482		4	760								
337	56819		5	765								
337	57156		5	770								
339	57495		5	775								
341	57836		5	780								
341	58177		5	785								
342	58519		5	790								
342	58861		5	795								
343	59204		5	800								
345	59549		5	805								
345	59894		5	810								
351	60245		5	815								
352	60597		5	820								
352	60949		5	825								
354	61303		5	830								
354	61657		5	835								
354	62011		5	840								
356	62367		5	845								
356	62723		5	850								
358	63081		5	855								
360	63441		5	860								
360	63801		5	865								
360	64161		5	870								
363	64524		5	875								
363	64887		5	880								
364	65251		5	885								
367	65618		5	890								
367	65985		5	895								
368	66353		5	900								
368	66721		5	905								
368	67089		5	910								
369	67458		5	915								
369	67827		5	920								
370	68197		5	925								
370	68567		5	930								
371	68938		5	935								
371	69309		5	940								
372	69681		5	945								
372	70053		5	950								
372	70425		5	955								
372	70797		5	960								
372	71169		5	965								
372	71541		5	970								
373	71914		5	975								
373	72287		5	980								
373	72660		5	985								
373	73033		5	990								
374	73407		5	995								
375	73782		5	1000								
375	74157		5	1005								
376	74533		5	1010								
383	74916		5	1015								
383	75299		5	1020								
383	75682		5	1025								
387	76069		5	1030								
387	76456		5	1035								
387	76843		5	1040								
392	77235		5	1045								
392	77627		5	1050								
395	78022		5	1055								
395	78417		5	1060								
395	78812		5	1065								
396	79208		5	1070								
396	79604		5	1075								
398	80002		5	1080								
398	80400		5	1085								
404	80804		5	1090								
404	81208		5	1095								
405	81613		5	1100								
407	82020		5	1105								
408	82428		5	1110								
409	82837		5	1115								
409	83246		5	1120								
410	83656		5	1125								
410	84066		5	1130								
410	84476		5	1135								
410	84886		6	1141								
411	85297		6	1147								
411	85708		6	1153								
412	86120		6	1159								
412	86532		6	1165								
413	86945		6	1171								
413	87358		6	1177								
414	87772		6	1183								
414	88186		6	1189								
416	88602		6	1195								
417	89019		6	1201								
417	89436		6	1207								
417	89853		6	1213								
417	90270		6	1219								
417	90687		6	1225								
420	91107		6	1231								
420	91527		6	1237								
423	91950		6	1243								
424	92374		6	1249								
425	92799		6	1255								
425	93224		6	1261								
427	93651		6	1267								
428	94079		6	1273								
428	94507		6	1279								
428	94935		6	1285								
428	95363		6	1291								
430	95793		6	1297								
432	96225		6	1303								
433	96658		6	1309								
433	97091		6	1315								
433	97524		6	1321								
433	97957		6	1327								
434	98391		6	1333								
434	98825		6	1339								
435	99260		6	1345								
436	99696		6	1351								
436	100132		6	1357								
436	100568		6	1363								
436	101004		6	1369								
437	101441		6	1375								
438	101879		6	1381								
439	102318		6	1387								
441	102759		6	1393								
441	103200		6	1399								
445	103645		6	1405								
449	104094		6	1411								
451	104545		6	1417								
452	104997		6	1423								
452	105449		6	1429								
455	105904		6	1435								
456	106360		6	1441								
458	106818		6	1447								
458	107276		6	1453								
458	107734		6	1459								
459	108193		6	1465								
461	108654		6	1471								
461	109115		6	1477								
462	109577		6	1483								
462	110039		6	1489								
466	110505		6	1495								
466	110971		6	1501								
466	111437		6	1507								
467	111904		6	1513								
467	112371		6	1519								
468	112839		6	1525								
468	113307		6	1531								
468	113775		6	1537								
469	114244		6	1543								
469	114713		6	1549								
470	115183		6	1555								
473	115656		6	1561								
474	116130		6	1567								
474	116604		6	1573								
474	117078		6	1579								
475	117553		6	1585								
476	118029		6	1591								
479	118508		6	1597								
480	118988		6	1603								
481	119469		6	1609								
483	119952		6	1615								
486	120438		6	1621								
486	120924		6	1627								
486	121410		7	1634								
491	121901		7	1641								
493	122394		7	1648								
493	122887		7	1655								
494	123381		7	1662								
496	123877		7	1669								
496	124373		7	1676								
497	124870		7	1683								
497	125367		7	1690								
497	125864		7	1697								
498	126362		7	1704								
498	126860		7	1711								
499	127359		7	1718								
500	127859		7	1725								
501	128360		7	1732								
501	128861		7	1739								
502	129363		7	1746								
503	129866		7	1753								
505	130371		7	1760								
505	130876		7	1767								
508	131384		7	1774								
509	131893		7	1781								
509	132402		7	1788								
511	132913		7	1795								
512	133425		7	1802								
512	133937		7	1809								
512	134449		7	1816								
512	134961		7	1823								
514	135475		7	1830								
514	135989		7	1837								
517	136506		7	1844								
518	137024		7	1851								
518	137542		7	1858								
521	138063		7	1865								
521	138584		7	1872								
522	139106		7	1879								
522	139628		7	1886								
523	140151		7	1893								
524	140675		7	1900								
525	141200		7	1907								
525	141725		7	1914								
527	142252		7	1921								
527	142779		7	1928								
527	143306		7	1935								
528	143834		7	1942								
528	144362		7	1949								
530	144892		7	1956								
530	145422		7	1963								
530	145952		7	1970								
531	146483		7	1977								
532	147015		7	1984								
532	147547		7	1991								
533	148080		7	1998								
533	148613		7	2005								
534	149147		7	2012								
534	149681		7	2019								
540	150221		7	2026								
540	150761		7	2033								
540	151301		7	2040								
541	151842		7	2047								
541	152383		7	2054								
546	152929		7	2061								
546	153475		7	2068								
547	154022		7	2075								
547	154569		7	2082								
547	155116		7	2089								
548	155664		7	2096								
548	156212		7	2103								
549	156761		7	2110								
552	157313		7	2117								
552	157865		7	2124								
553	158418		7	2131								
553	158971		7	2138								
553	159524		7	2145								
554	160078		7	2152								
554	160632		7	2159								
555	161187		7	2166								
555	161742		7	2173								
555	162297		8	2181								
556	162853		8	2189								
556	163409		8	2197								
556	163965		8	2205								
556	164521		8	2213								
556	165077		8	2221								
556	165633		8	2229								
557	166190		8	2237								
557	166747		8	2245								
559	167306		8	2253								
560	167866		8	2261								
561	168427		8	2269								
563	168990		8	2277								
563	169553		8	2285								
564	170117		8	2293								
564	170681		8	2301								
565	171246		8	2309								
565	171811		8	2317								
567	172378		8	2325								
567	172945		8	2333								
569	173514		8	2341								
569	174083		8	2349								
570	174653		8	2357								
572	175225		8	2365								
573	175798		8	2373								
573	176371		8	2381								
573	176944		8	2389								
574	177518		8	2397								
575	178093		8	2405								
576	178669		8	2413								
576	179245		8	2421								
579	179824		8	2429								
579	180403		8	2437								
579	180982		8	2445								
581	181563		8	2453								
581	182144		8	2461								
582	182726		8	2469								
583	183309		8	2477								
583	183892		8	2485								
583	184475		8	2493								
583	185058		8	2501								
584	185642		8	2509								
585	186227		8	2517								
585	186812		8	2525								
585	187397		8	2533								
585	187982		8	2541								
585	188567		8	2549								
585	189152		8	2557								
585	189737		8	2565								
585	190322		8	2573								
587	190909		8	2581								
587	191496		8	2589								
588	192084		8	2597								
588	192672		8	2605								
588	193260		8	2613								
589	193849		8	2621								
590	194439		8	2629								
590	195029		8	2637								
590	195619		8	2645								
592	196211		8	2653								
592	196803		8	2661								
592	197395		8	2669								
593	197988		8	2677								
593	198581		8	2685								
596	199177		8	2693								
596	199773		8	2701								
599	200372		8	2709								
599	200971		8	2717								
599	201570		8	2725								
600	202170		8	2733								
600	202770		8	2741								
601	203371		8	2749								
601	203972		8	2757								
601	204573		8	2765								
603	205176		8	2773								
603	205779		8	2781								
605	206384		8	2789								
608	206992		8	2797								
608	207600		8	2805								
612	208212		8	2813								
612	208824		8	2821								
613	209437		8	2829								
613	210050		8	2837								
613	210663		8	2845								
613	211276		8	2853								
614	211890		8	2861								
614	212504		8	2869								
614	213118		8	2877								
618	213736		8	2885								
618	214354		8	2893								
620	214974		9	2902								
620	215594		9	2911								
622	216216		9	2920								
622	216838		9	2929								
622	217460		9	2938								
622	218082		9	2947								
622	218704		9	2956								
625	219329		9	2965								
625	219954		9	2974								
625	220579		9	2983								
626	221205		9	2992								
626	221831		9	3001								
628	222459		9	3010								
628	223087		9	3019								
628	223715		9	3028								
628	224343		9	3037								
628	224971		9	3046								
630	225601		9	3055								
630	226231		9	3064								
630	226861		9	3073								
630	227491		9	3082								
634	228125		9	3091								
635	228760		9	3100								
635	229395		9	3109								
640	230035		9	3118								
640	230675		9	3127								
640	231315		9	3136								
640	231955		9	3145								
641	232596		9	3154								
641	233237		9	3163								
643	233880		9	3172								
644	234524		9	3181								
644	235168		9	3190								
644	235812		9	3199								
644	236456		9	3208								
646	237102		9	3217								
651	237753		9	3226								
654	238407		9	3235								
654	239061		9	3244								
654	239715		9	3253								
655	240370		9	3262								
655	241025		9	3271								
655	241680		9	3280								
656	242336		9	3289								
656	242992		9	3298								
656	243648		9	3307								
656	244304		9	3316								
657	244961		9	3325								
658	245619		9	3334								
658	246277		9	3343								
659	246936		9	3352								
659	247595		9	3361								
659	248254		9	3370								
659	248913		9	3379								
660	249573		9	3388								
661	250234		9	3397								
665	250899		9	3406								
665	251564		9	3415								
666	252230		9	3424								
666	252896		9	3433								
666	253562		9	3442								
666	254228		9	3451								
670	254898		9	3460								
670	255568		9	3469								
670	256238		9	3478								
672	256910		9	3487								
672	257582		9	3496								
673	258255		9	3505								
675	258930		9	3514								
675	259605		9	3523								
675	260280		9	3532								
675	260955		9	3541								
677	261632		9	3550								
677	262309	261979	9	3559								
677	262986		9	3568								
677	263663		9	3577								
679	264342		9	3586								
679	265021		9	3595								
679	265700		9	3604								
681	266381		9	3613								
682	267063		9	3622								
684	267747		9	3631								
687	268434		9	3640								
687	269121		9	3649								
688	269809		9	3658								
692	270501		9	3667								
694	271195		9	3676								
694	271889		9	3685								
694	272583		9	3694								
694	273277		9	3703								
695	273972		9	3712								
696	274668		9	3721								
697	275365		10	3731								
701	276066		10	3741								
701	276767		10	3751								
703	277470		10	3761								
703	278173		10	3771								
704	278877		10	3781								
705	279582		10	3791								
705	280287		10	3801								
708	280995		10	3811								
708	281703		10	3821								
708	282411		10	3831								
708	283119		10	3841								
708	283827		10	3851								
708	284535		10	3861								
708	285243		10	3871								
712	285955		10	3881								
712	286667		10	3891								
713	287380		10	3901								
714	288094		10	3911								
715	288809		10	3921								
716	289525		10	3931								
716	290241		10	3941								
718	290959		10	3951								
718	291677		10	3961								
718	292395		10	3971								
718	293113		10	3981								
719	293832		10	3991								
719	294551		10	4001								
720	295271		10	4011								
721	295992		10	4021								
721	296713		10	4031								
722	297435		10	4041								
725	298160		10	4051								
725	298885		10	4061								
726	299611		10	4071								
726	300337		10	4081								
736	301073		10	4091								
736	301809		10	4101								
737	302546		10	4111								
737	303283		10	4121								
737	304020		10	4131								
737	304757		10	4141								
739	305496		10	4151								
739	306235		10	4161								
740	306975		10	4171								
743	307718		10	4181								
745	308463		10	4191								
748	309211		10	4201								
748	309959		10	4211								
749	310708		10	4221								
749	311457		10	4231								
750	312207		10	4241								
753	312960		10	4251								
753	313713		10	4261								
753	314466		10	4271								
753	315219		10	4281								
753	315972		10	4291								
753	316725		10	4301								
754	317479		10	4311								
754	318233		10	4321								
755	318988		10	4331								
755	319743		10	4341								
757	320500		10	4351								
757	321257		10	4361								
758	322015		10	4371								
761	322776		10	4381								
761	323537		10	4391								
761	324298		10	4401								
761	325059		10	4411								
762	325821		10	4421								
763	326584		10	4431								
763	327347		10	4441								
764	328111		10	4451								
764	328875		10	4461								
764	329639		10	4471								
764	330403		10	4481								
764	331167		10	4491								
765	331932		10	4501								
767	332699		10	4511								
767	333466		10	4521								
770	334236		10	4531								
771	335007		10	4541								
771	335778		10	4551								
773	336551		10	4561								
776	337327		10	4571								
777	338104		10	4581								
777	338881		10	4591								
777	339658		10	4601								
777	340435		10	4611								
779	341214		10	4621								
779	341993		10	4631								
780	342773		10	4641								
780	343553		11	4652								
780	344333		11	4663								
780	345113		11	4674								
781	345894		11	4685								
781	346675		11	4696								
781	347456		11	4707								
781	348237		11	4718								
782	349019		11	4729								
784	349803		11	4740								
785	350588		11	4751								
785	351373		11	4762								
785	352158		11	4773								
786	352944		11	4784								
787	353731		11	4795								
787	354518		11	4806								
787	355305		11	4817								
788	356093		11	4828								
788	356881		11	4839								
791	357672		11	4850								
792	358464		11	4861								
792	359256		11	4872								
792	360048		11	4883								
792	360840		11	4894								
794	361634		11	4905								
794	362428		11	4916								
794	363222		11	4927								
795	364017		11	4938								
795	364812		11	4949								
796	365608		11	4960								
797	366405		11	4971								
797	367202		11	4982								
798	368000		11	4993								
798	368798		11	5004								
798	369596		11	5015								
798	370394		11	5026								
799	371193		11	5037								
799	371992		11	5048								
799	372791		11	5059								
801	373592		11	5070								
802	374394		11	5081								
802	375196		11	5092								
802	375998		11	5103								
802	376800		11	5114								
804	377604		11	5125								
804	378408		11	5136								
804	379212		11	5147								
809	380021		11	5158								
813	380834		11	5169								
813	381647		11	5180								
813	382460		11	5191								
815	383275		11	5202								
817	384092		11	5213								
817	384909		11	5224								
818	385727		11	5235								
818	386545		11	5246								
819	387364		11	5257								
820	388184		11	5268								
822	389006		11	5279								
823	389829		11	5290								
823	390652		11	5301								
825	391477		11	5312								
826	392303		11	5323								
828	393131		11	5334								
828	393959		11	5345								
830	394789		11	5356								
832	395621		11	5367								
834	396455		11	5378								
835	397290		11	5389								
836	398126		11	5400								
836	398962		11	5411								
836	399798		11	5422								
842	400640		11	5433								
842	401482		11	5444								
842	402324		11	5455								
843	403167		11	5466								
847	404014		11	5477								
849	404863		11	5488								
850	405713		11	5499								
850	406563		11	5510								
854	407417		11	5521								
857	408274		11	5532								
858	409132		11	5543								
858	409990		11	5554								
858	410848		11	5565								
858	411706		11	5576								
858	412564		11	5587								
860	413424		11	5598								
860	414284		12	5610								
860	415144		12	5622								
860	416004		12	5634								
860	416864		12	5646								
860	417724		12	5658								
861	418585		12	5670								
862	419447		12	5682								
864	420311		12	5694								
865	421176		12	5706								
866	422042		12	5718								
867	422909		12	5730								
867	423776		12	5742								
868	424644		12	5754								
868	425512		12	5766								
869	426381		12	5778								
869	427250		12	5790								
871	428121		12	5802								
871	428992		12	5814								
871	429863		12	5826								
872	430735		12	5838								
872	431607		12	5850								
873	432480		12	5862								
873	433353		12	5874								
879	434232		12	5886								
879	435111		12	5898								
879	435990		12	5910								
879	436869		12	5922								
881	437750		12	5934								
881	438631		12	5946								
881	439512		12	5958								
881	440393		12	5970								
883	441276		12	5982								
883	442159		12	5994								
885	443044		12	6006								
885	443929		12	6018								
885	444814		12	6030								
885	445699		12	6042								
885	446584		12	6054								
886	447470		12	6066								
886	448356		12	6078								
886	449242		12	6090								
887	450129		12	6102								
887	451016		12	6114								
888	451904		12	6126								
889	452793		12	6138								
889	453682		12	6150								
889	454571		12	6162								
891	455462		12	6174								
891	456353		12	6186								
891	457244		12	6198								
896	458140		12	6210								
899	459039		12	6222								
903	459942		12	6234								
904	460846		12	6246								
904	461750		12	6258								
905	462655		12	6270								
905	463560		12	6282								
905	464465		12	6294								
906	465371		12	6306								
907	466278		12	6318								
907	467185		12	6330								
907	468092		12	6342								
907	468999		12	6354								
909	469908		12	6366								
910	470818		12	6378								
911	471729		12	6390								
911	472640		12	6402								
911	473551		12	6414								
911	474462		12	6426								
917	475379		12	6438								
918	476297		12	6450								
918	477215		12	6462								
922	478137		12	6474								
922	479059		12	6486								
923	479982		12	6498								
923	480905		12	6510								
925	481830		12	6522								
925	482755		12	6534								
928	483683		12	6546								
928	484611		12	6558								
930	485541		12	6570								
930	486471		12	6582								
931	487402		12	6594								
932	488334		12	6606								
933	489267		12	6618								
934	490201		12	6630								
934	491135		12	6642								
936	492071		12	6654								
939	493010		12	6666								
943	493953		12	6678								
943	494896		12	6690								
945	495841		12	6702								
946	496787		12	6714								
946	497733		12	6726								
948	498681		12	6738								
948	499629		12	6750								
952	500581		12	6762								
956	501537		12	6774								
956	502493		12	6786								
956	503449		12	6798								
956	504405		13	6811								
956	505361		13	6824								
957	506318		13	6837								
958	507276		13	6850								
958	508234		13	6863								
958	509192		13	6876								
961	510153		13	6889								
963	511116		13	6902								
963	512079		13	6915								
964	513043		13	6928								
965	514008		13	6941								
967	514975		13	6954								
967	515942		13	6967								
967	516909		13	6980								
968	517877		13	6993								
968	518845		13	7006								
970	519815		13	7019								
973	520788		13	7032								
973	521761		13	7045								
974	522735		13	7058								
977	523712		13	7071								
979	524691		13	7084								
979	525670		13	7097								
979	526649		13	7110								
979	527628		13	7123								
980	528608		13	7136								
981	529589		13	7149								
981	530570		13	7162								
982	531552		13	7175								
982	532534		13	7188								
983	533517		13	7201								
983	534500		13	7214								
986	535486		13	7227								
986	536472		13	7240								
986	537458		13	7253								
986	538444		13	7266								
987	539431		13	7279								
989	540420		13	7292								
991	541411		13	7305								
993	542404		13	7318								
993	543397		13	7331								
993	544390		13	7344								
993	545383		13	7357								
996	546379		13	7370								
996	547375		13	7383								
997	548372		13	7396								
997	549369		13	7409								
999	550368		13	7422								
			13	7435								
			13	7448								
			13	7461								
			13	7474								
			13	7487								
			13	7500								
			13	7513								
			13	7526								
			13	7539								
			13	7552								
			13	7565								
			13	7578								
			13	7591								
			13	7604								
			13	7617								
			13	7630								
			13	7643								
			13	7656								
			13	7669								
			13	7682								
			13	7695								
			13	7708								
			13	7721								
			13	7734								
			13	7747								
			13	7760								
			13	7773								
			13	7786								
			13	7799								
			13	7812								
			13	7825								
			13	7838								
			13	7851								
			13	7864								
			13	7877								
			13	7890								
			13	7903								
			13	7916								
			14	7930								
			14	7944								
			14	7958								
			14	7972								
			14	7986								
			14	8000								
			14	8014								
			14	8028								
			14	8042								
			14	8056								
			14	8070								
			14	8084								
			14	8098								
			14	8112								
			14	8126								
			14	8140								
			14	8154								
			14	8168								
			14	8182								
			14	8196								
			14	8210								
			14	8224								
			14	8238								
			14	8252								
			14	8266								
			14	8280								
			14	8294								
			14	8308								
			14	8322								
			14	8336								
			14	8350								
			14	8364								
			14	8378								
			14	8392								
			14	8406								
			14	8420								
			14	8434								
			14	8448								
			14	8462								
			14	8476								
			14	8490								
			14	8504								
			14	8518								
			14	8532								
			14	8546								
			14	8560								
			14	8574								
			14	8588								
			14	8602								
			14	8616								
			14	8630								
			14	8644								
			14	8658								
			14	8672								
			14	8686								
			14	8700								
			14	8714								
			14	8728								
			14	8742								
			14	8756								
			14	8770								
			14	8784								
			14	8798								
			14	8812								
			14	8826								
			14	8840								
			14	8854								
			14	8868								
			14	8882								
			14	8896								
			14	8910								
			14	8924								
			14	8938								
			14	8952								
			14	8966								
			14	8980								
			14	8994								
			14	9008								
			14	9022								
			14	9036								
			14	9050								
			14	9064								
			14	9078								
			14	9092								
			14	9106								
			14	9120								
			14	9134								
			15	9149								
			15	9164								
			15	9179								
			15	9194								
			15	9209								
			15	9224								
			15	9239								
			15	9254								
			15	9269								
			15	9284								
			15	9299								
			15	9314								
			15	9329								
			15	9344								
			15	9359								
			15	9374								
			15	9389								
			15	9404								
			15	9419								
			15	9434								
			15	9449								
			15	9464								
			15	9479								
			15	9494								
			15	9509								
			15	9524								
			15	9539								
			15	9554								
			15	9569								
			15	9584								
			15	9599								
			15	9614								
			15	9629								
			15	9644								
			15	9659								
			15	9674								
			15	9689								
			15	9704								
			15	9719								
			15	9734								
			15	9749								
			15	9764								
			15	9779								
			15	9794								
			15	9809								
			15	9824								
			15	9839								
			15	9854								
			15	9869								
			15	9884								
			15	9899								
			15	9914								
			15	9929								
			15	9944								
			15	9959								
			15	9974								
			15	9989								
			15	10004								
			15	10019								
			15	10034								
			15	10049								
			15	10064								
			15	10079								
			15	10094								
			15	10109								
			15	10124								
			15	10139								
			15	10154								
			15	10169								
			15	10184								
			15	10199								
			15	10214								
			15	10229								
			15	10244								
			15	10259								
			15	10274								
			15	10289								
			15	10304								
			15	10319								
			15	10334								
			16	10350								
			16	10366								
			16	10382								
			16	10398								
			16	10414								
			16	10430								
			16	10446								
			16	10462								
			16	10478								
			16	10494								
			16	10510								
			16	10526								
			16	10542								
			16	10558								
			16	10574								
			16	10590								
			16	10606								
			16	10622								
			16	10638								
			16	10654								
			16	10670								
			16	10686								
			16	10702								
			16	10718								
			16	10734								
			16	10750								
			16	10766								
			16	10782								
			16	10798								
			16	10814								
			16	10830								
			16	10846								
			16	10862								
			16	10878								
			16	10894								
			16	10910								
			16	10926								
			16	10942								
			16	10958								
			16	10974								
			16	10990								
			16	11006								
			16	11022								
			16	11038								
			16	11054								
			16	11070								
			16	11086								
			16	11102								
			16	11118								
			16	11134								
			16	11150								
			16	11166								
			16	11182								
			16	11198								
			16	11214								
			16	11230								
			16	11246								
			16	11262								
			16	11278								
			16	11294								
			16	11310								
			16	11326								
			16	11342								
			16	11358								
			16	11374								
			16	11390								
			16	11406								
			16	11422								
			16	11438								
			16	11454								
			16	11470								
			16	11486								
			16	11502								
			16	11518								
			16	11534								
			16	11550								
			16	11566								
			16	11582								
			16	11598								
			16	11614								
			16	11630								
			16	11646								
			16	11662								
			16	11678								
			16	11694								
			16	11710								
			16	11726								
			16	11742								
			16	11758								
			16	11774								
			16	11790								
			16	11806								
			16	11822								
			16	11838								
			17	11855								
			17	11872								
			17	11889								
			17	11906								
			17	11923								
			17	11940								
			17	11957								
			17	11974								
			17	11991								
			17	12008								
			17	12025								
			17	12042								
			17	12059								
			17	12076								
			17	12093								
			17	12110								
			17	12127								
			17	12144								
			17	12161								
			17	12178								
			17	12195								
			17	12212								
			17	12229								
			17	12246								
			17	12263								
			17	12280								
			17	12297								
			17	12314								
			17	12331								
			17	12348								
			17	12365								
			17	12382								
			17	12399								
			17	12416								
			17	12433								
			17	12450								
			17	12467								
			17	12484								
			17	12501								
			17	12518								
			17	12535								
			17	12552								
			17	12569								
			17	12586								
			17	12603								
			17	12620								
			17	12637								
			17	12654								
			17	12671								
			17	12688								
			17	12705								
			17	12722								
			17	12739								
			17	12756								
			17	12773								
			17	12790								
			17	12807								
			17	12824								
			17	12841								
			17	12858								
			17	12875								
			17	12892								
			17	12909								
			17	12926								
			17	12943								
			17	12960								
			17	12977								
			17	12994								
			17	13011								
			17	13028								
			17	13045								
			17	13062								
			17	13079								
			17	13096								
			17	13113								
			17	13130								
			17	13147								
			17	13164								
			17	13181								
			17	13198								
			17	13215								
			17	13232								
			17	13249								
			18	13267								
			18	13285								
			18	13303								
			18	13321								
			18	13339								
			18	13357								
			18	13375								
			18	13393								
			18	13411								
			18	13429								
			18	13447								
			18	13465								
			18	13483								
			18	13501								
			18	13519								
			18	13537								
			18	13555								
			18	13573								
			18	13591								
			18	13609								
			18	13627								
			18	13645								
			18	13663								
			18	13681								
			18	13699								
			18	13717								
			18	13735								
			18	13753								
			18	13771								
			18	13789								
			18	13807								
			18	13825								
			18	13843								
			18	13861								
			18	13879								
			18	13897								
			18	13915								
			18	13933								
			18	13951								
			18	13969								
			18	13987								
			18	14005								
			18	14023								
			18	14041								
			18	14059								
			18	14077								
			18	14095								
			18	14113								
			18	14131								
			18	14149								
			18	14167								
			18	14185								
			18	14203								
			18	14221								
			18	14239								
			18	14257								
			18	14275								
			18	14293								
			18	14311								
			18	14329								
			18	14347								
			18	14365								
			18	14383								
			18	14401								
			18	14419								
			18	14437								
			18	14455								
			18	14473								
			18	14491								
			18	14509								
			18	14527								
			18	14545								
			18	14563								
			18	14581								
			18	14599								
			18	14617								
			18	14635								
			18	14653								
			18	14671								
			18	14689								
			18	14707								
			18	14725								
			18	14743								
			18	14761								
			18	14779								
			18	14797								
			19	14816								
			19	14835								
