1000	C	1000									
1578	E	786222									
1578	D	787800									
1579	C	789379									
1582	D	790961									
1583	D	792544									
1585	A	794129									
1587	B	795716									
1590	A	797306									
1591	E	798897									
1591	D	800488									
1594	D	802082									
1595	A	803677									
1595	C	805272									
1598	A	806870									
1600	D	808470									
1600	B	810070									
1600	D	811670									
1600	B	813270									
1600	D	814870									
1600	C	816470									
1601	D	818071									
1602	D	819673									
1602	E	821275									
1602	A	822877									
1603	C	824480									
1603	C	826083									
1604	D	827687									
1604	C	829291									
1605	B	830896									
1606	D	832502									
1607	A	834109									
1607	E	835716									
1609	E	837325									
1609	E	838934									
1609	B	840543									
1609	C	842152									
1610	B	843762									
1612	C	845374									
1613	D	846987									
1613	D	848600									
1614	D	850214									
1614	D	851828									
1614	D	853442									
1615	D	855057									
1616	E	856673									
1616	B	858289									
1617	B	859906									
1619	B	861525									
1619	B	863144									
1620	D	864764									
1620	D	866384									
1620	B	868004									
1620	E	869624									
1621	A	871245									
1621	A	872866									
1625	D	874491									
1627	A	876118									
1627	B	877745									
1629	D	879374									
1629	E	881003									
1630	C	882633									
1633	E	884266									
1634	A	885900									
1634	A	887534									
1635	E	889169									
1636	A	890805									
1636	D	892441									
1637	B	894078									
1638	C	895716									
1638	E	897354									
1638	E	898992									
1641	E	900633									
1641	E	902274									
1641	D	903915									
1642	A	905557									
1642	D	907199									
1642	E	908841									
1642	A	910483									
1645	E	912128									
1645	C	913773									
1646	A	915419									
1647	E	917066									
1647	A	918713									
1648	C	920361									
1648	B	922009									
1651	B	923660									
1651	A	925311									
1652	D	926963									
1653	D	928616									
1659	D	930275									
1661	A	931936									
1661	D	933597									
1661	B	935258									
1663	B	936921									
1664	E	938585									
1664	B	940249									
1665	A	941914									
1667	A	943581									
1668	A	945249									
1668	A	946917									
1668	C	948585									
1668	D	950253									
1669	A	951922									
1669	C	953591									
1670	D	955261									
1671	A	956932									
1672	E	958604									
1673	A	960277									
1675	D	961952									
1676	D	963628									
1676	B	965304									
1677	B	966981									
1677	B	968658									
1678	E	970336									
1678	A	972014									
1679	E	973693									
1680	A	975373									
1680	C	977053									
1681	A	978734									
1682	D	980416									
1683	D	982099									
1683	A	983782									
1686	D	985468									
1686	C	987154									
1686	D	988840									
1686	D	990526									
1687	B	992213									
1691	C	993904									
1691	B	995595									
1694	D	997289									
1694	A	998983									
1696	B	1000679									
1696	D	1002375									
1697	C	1004072									
1699	E	1005771									
1700	A	1007471									
1700	E	1009171									
1701	E	1010872									
1704	B	1012576									
1704	B	1014280									
1705	B	1015985									
1705	C	1017690									
1706	B	1019396									
1709	B	1021105									
1710	C	1022815									
1712	A	1024527									
1712	E	1026239									
1712	A	1027951									
1716	E	1029667									
1717	C	1031384									
1717	E	1033101									
1725	E	1034826									
1725	C	1036551									
1727	D	1038278									
1727	D	1040005									
1727	C	1041732									
1727	B	1043459									
1728	B	1045187									
1729	D	1046916									
1729	A	1048645									
1729	A	1050374									
1729	E	1052103									
1730	B	1053833									
1730	C	1055563									
1732	A	1057295									
1732	E	1059027									
1733	C	1060760									
1733	A	1062493									
1734	E	1064227									
1734	B	1065961									
1735	C	1067696									
1735	A	1069431									
1735	E	1071166									
1735	B	1072901									
1736	E	1074637									
1737	E	1076374									
1741	D	1078115									
1745	B	1079860									
1746	B	1081606									
1748	C	1083354									
1750	C	1085104									
1752	C	1086856									
1752	D	1088608									
1754	D	1090362									
1755	B	1092117									
1756	A	1093873									
1756	D	1095629									
1757	E	1097386									
1757	E	1099143									
1758	C	1100901									
1759	D	1102660									
1760	D	1104420									
1760	D	1106180									
1760	A	1107940									
1762	A	1109702									
1763	D	1111465									
1763	E	1113228									
1764	A	1114992									
1765	D	1116757									
1765	B	1118522									
1767	C	1120289									
1767	C	1122056									
1769	E	1123825									
1769	D	1125594									
1771	B	1127365									
1773	E	1129138									
1773	E	1130911									
1774	A	1132685									
1775	A	1134460									
1776	E	1136236									
1777	E	1138013									
1777	E	1139790									
1778	C	1141568									
1779	D	1143347									
1779	B	1145126									
1780	C	1146906									
1780	D	1148686									
1780	C	1150466									
1782	B	1152248									
1782	B	1154030									
1783	C	1155813									
1784	C	1157597									
1784	D	1159381									
1785	A	1161166									
1785	E	1162951									
1786	B	1164737									
1788	E	1166525									
1790	E	1168315									
1790	B	1170105									
1791	E	1171896									
1794	A	1173690									
1795	B	1175485									
1798	D	1177283									
1800	B	1179083									
1801	B	1180884									
1802	C	1182686									
1803	E	1184489									
1803	B	1186292									
1805	D	1188097									
1807	B	1189904									
1808	D	1191712									
1808	D	1193520									
1809	D	1195329									
1810	B	1197139									
1811	A	1198950									
1811	C	1200761									
1813	D	1202574									
1814	A	1204388									
1816	D	1206204									
1818	A	1208022									
1819	D	1209841									
1819	C	1211660									
1819	E	1213479									
1820	C	1215299									
1820	B	1217119									
1821	D	1218940									
1821	A	1220761									
1821	C	1222582									
1821	E	1224403									
1821	A	1226224									
1822	B	1228046									
1822	A	1229868									
1822	B	1231690									
1823	D	1233513									
1823	E	1235336									
1826	E	1237162									
1828	C	1238990									
1832	B	1240822									
1834	E	1242656									
1835	C	1244491									
1836	B	1246327									
1836	B	1248163									
1837	E	1250000									
1837	C	1251837									
1838	B	1253675									
1838	A	1255513									
1838	C	1257351									
1839	E	1259190									
1839	A	1261029									
1841	B	1262870									
1841	B	1264711									
1841	D	1266552									
1843	C	1268395									
1843	E	1270238									
1846	D	1272084									
1846	D	1273930									
1847	C	1275777									
1847	B	1277624									
1847	B	1279471									
1848	C	1281319									
1850	B	1283169									
1851	B	1285020									
1852	A	1286872									
1852	E	1288724									
1852	E	1290576									
1853	A	1292429									
1854	C	1294283									
1856	E	1296139									
1858	C	1297997									
1858	E	1299855									
1860	C	1301715									
1863	E	1303578									
1864	A	1305442									
1865	D	1307307									
1866	E	1309173									
1866	C	1311039									
1867	B	1312906									
1867	E	1314773									
1868	A	1316641									
1868	E	1318509									
1869	E	1320378									
1870	D	1322248									
1871	C	1324119									
1871	B	1325990									
1872	A	1327862									
1873	B	1329735									
1873	C	1331608									
1873	D	1333481									
1874	A	1335355									
1874	B	1337229									
1877	B	1339106									
1879	B	1340985									
1880	D	1342865									
1880	D	1344745									
1881	E	1346626									
1881	E	1348507									
1881	C	1350388									
1882	D	1352270									
1882	B	1354152									
1885	B	1356037									
1887	C	1357924									
1887	B	1359811									
1888	D	1361699									
1889	A	1363588									
1890	A	1365478									
1891	E	1367369									
1891	C	1369260									
1892	D	1371152									
1893	D	1373045									
1894	E	1374939									
1897	A	1376836									
1901	C	1378737									
1902	E	1380639									
1903	B	1382542									
1903	B	1384445									
1905	B	1386350									
1907	D	1388257									
1908	C	1390165									
1908	C	1392073									
1909	B	1393982									
1910	D	1395892									
1911	D	1397803									
1912	B	1399715									
1912	C	1401627									
1913	C	1403540									
1913	B	1405453									
1913	B	1407366									
1914	C	1409280									
1915	A	1411195									
1915	E	1413110									
1915	B	1415025									
1915	C	1416940									
1919	E	1418859									
1919	A	1420778									
1920	E	1422698									
1921	C	1424619									
1921	C	1426540									
1922	D	1428462									
1923	B	1430385									
1926	A	1432311									
1926	C	1434237									
1927	E	1436164									
1927	C	1438091									
1927	E	1440018									
1927	E	1441945									
1928	E	1443873									
1928	E	1445801									
1929	C	1447730									
1930	A	1449660									
1933	E	1451593									
1933	B	1453526									
1934	D	1455460									
1935	D	1457395									
1935	E	1459330									
1935	D	1461265									
1936	E	1463201									
1936	C	1465137									
1939	E	1467076									
1940	C	1469016									
1941	C	1470957									
1943	B	1472900									
1946	C	1474846									
1946	D	1476792									
1947	B	1478739									
1947	C	1480686									
1948	E	1482634									
1949	D	1484583									
1949	E	1486532									
1951	A	1488483									
1951	A	1490434									
1951	A	1492385									
1953	B	1494338									
1953	B	1496291									
1954	D	1498245									
1955	B	1500200									
1956	C	1502156									
1956	D	1504112									
1956	E	1506068									
1956	A	1508024									
1957	C	1509981									
1958	E	1511939									
1960	A	1513899									
1960	A	1515859									
1961	D	1517820									
1961	C	1519781									
1962	B	1521743									
1963	A	1523706									
1965	B	1525671									
1965	C	1527636									
1969	A	1529605									
1969	C	1531574									
1972	B	1533546									
1973	C	1535519									
1974	B	1537493									
1975	A	1539468									
1976	A	1541444									
1977	D	1543421									
1977	D	1545398									
1977	E	1547375									
1977	B	1549352									
1979	A	1551331									
1979	A	1553310									
1981	C	1555291									
1981	E	1557272									
1982	D	1559254									
1982	E	1561236									
1985	D	1563221									
1985	E	1565206									
1986	E	1567192									
1986	C	1569178									
1987	C	1571165									
1989	C	1573154									
1990	B	1575144									
1993	E	1577137									
1993	C	1579130									
1993	D	1581123									
1995	E	1583118									
1996	B	1585114									
1996	E	1587110									
1997	C	1589107									
1997	A	1591104									
1998	A	1593102									
1998	C	1595100									
1999	C	1597099									
1999	E	1599098									
1999	D	1601097									
2001	B	1603098									
2001	B	1605099									
2002	B	1607101									
2003	C	1609104									
2004	E	1611108									
2005	B	1613113									
2006	E	1615119									
2007	D	1617126									
2007	D	1619133									
2007	E	1621140									
2008	B	1623148									
2008	E	1625156									
2008	B	1627164									
2009	D	1629173									
2009	D	1631182									
2011	C	1633193									
2012	D	1635205									
2012	D	1637217									
2012	B	1639229									
2013	A	1641242									
2014	B	1643256									
2015	E	1645271									
2019	A	1647290									
2019	D	1649309									
2020	C	1651329									
2021	B	1653350									
2022	A	1655372									
2024	D	1657396									
2024	A	1659420									
2025	C	1661445									
2025	B	1663470									
2025	D	1665495									
2026	E	1667521									
2026	D	1669547									
2027	A	1671574									
2028	C	1673602									
2028	B	1675630									
2028	A	1677658									
2030	E	1679688									
2032	C	1681720									
2032	E	1683752									
2034	B	1685786									
2034	C	1687820									
2034	B	1689854									
2034	E	1691888									
2035	A	1693923									
2035	C	1695958									
2035	B	1697993									
2036	A	1700029									
2036	E	1702065									
2041	D	1704106									
2042	D	1706148									
2043	E	1708191									
2043	A	1710234									
2044	C	1712278									
2044	A	1714322									
2045	A	1716367									
2046	A	1718413									
2047	A	1720460									
2048	C	1722508									
2048	B	1724556									
2048	E	1726604									
2049	A	1728653									
2049	E	1730702									
2049	D	1732751									
2051	B	1734802									
2052	B	1736854									
2052	D	1738906									
2052	C	1740958									
2053	E	1743011									
2053	D	1745064									
2053	E	1747117									
2054	D	1749171									
2055	A	1751226									
2056	A	1753282									
2056	C	1755338									
2060	E	1757398									
2062	A	1759460									
2062	E	1761522									
2065	D	1763587									
2066	E	1765653									
2067	D	1767720									
2067	C	1769787									
2070	C	1771857									
2071	A	1773928									
2071	A	1775999									
2071	E	1778070									
2071	B	1780141									
2071	E	1782212									
2072	B	1784284									
2073	D	1786357									
2073	B	1788430									
2073	E	1790503									
2074	A	1792577									
2074	D	1794651									
2075	D	1796726									
2076	E	1798802									
2076	E	1800878									
2080	D	1802958									
2082	B	1805040									
2082	A	1807122									
2085	A	1809207									
2087	D	1811294									
2087	B	1813381									
2088	E	1815469									
2089	A	1817558									
2089	C	1819647									
2091	E	1821738									
2091	B	1823829									
2092	C	1825921									
2092	E	1828013									
2094	E	1830107									
2095	E	1832202									
2095	B	1834297									
2095	D	1836392									
2095	C	1838487									
2096	A	1840583									
2096	D	1842679									
2097	E	1844776									
2098	C	1846874									
2100	E	1848974									
2100	A	1851074									
2100	E	1853174									
2102	C	1855276									
2103	A	1857379									
2104	D	1859483									
2104	A	1861587									
2106	A	1863693									
2107	D	1865800									
2108	E	1867908									
2108	B	1870016									
2108	D	1872124									
2109	E	1874233									
2109	A	1876342									
2111	C	1878453									
2112	C	1880565									
2113	D	1882678									
2114	D	1884792									
2116	B	1886908									
2116	D	1889024									
2117	C	1891141									
2119	D	1893260									
2121	B	1895381									
2121	A	1897502									
2121	D	1899623									
2121	B	1901744									
2122	E	1903866									
2124	A	1905990									
2124	A	1908114									
2124	A	1910238									
2126	E	1912364									
2126	C	1914490									
2127	B	1916617									
2127	E	1918744									
2127	A	1920871									
2130	D	1923001									
2131	E	1925132									
2131	B	1927263									
2133	C	1929396									
2134	A	1931530									
2135	E	1933665									
2136	A	1935801									
2138	C	1937939									
2138	E	1940077									
2140	D	1942217									
2140	C	1944357									
2141	E	1946498									
2141	E	1948639									
2142	B	1950781									
2142	C	1952923									
2147	C	1955070									
2147	E	1957217									
2148	B	1959365									
2149	C	1961514									
2150	C	1963664									
2151	B	1965815									
2152	A	1967967									
2154	A	1970121									
2154	A	1972275									
2155	A	1974430									
2159	E	1976589									
2159	D	1978748									
2161	A	1980909									
2162	D	1983071									
2163	E	1985234									
2163	B	1987397									
2164	E	1989561									
2168	C	1991729									
2168	A	1993897									
2169	B	1996066									
2169	B	1998235									
2169	A	2000404									
2170	D	2002574									
2173	A	2004747									
2174	E	2006921									
2174	B	2009095									
2175	D	2011270									
2176	E	2013446									
2176	A	2015622									
2178	D	2017800									
2178	E	2019978									
2179	E	2022157									
2179	B	2024336									
2179	A	2026515									
2180	E	2028695									
2180	D	2030875									
2181	D	2033056									
2181	D	2035237									
2183	B	2037420									
2183	A	2039603									
2184	E	2041787									
2184	E	2043971									
2184	A	2046155									
2186	C	2048341									
2187	B	2050528									
2188	E	2052716									
2188	B	2054904									
2189	D	2057093									
2190	E	2059283									
2191	B	2061474									
2191	C	2063665									
2192	E	2065857									
2196	C	2068053									
2196	A	2070249									
2198	E	2072447									
2198	B	2074645									
2199	B	2076844									
2200	B	2079044									
2201	E	2081245									
2201	C	2083446									
2202	A	2085648									
2202	C	2087850									
2203	A	2090053									
2204	C	2092257									
2205	B	2094462									
2206	A	2096668									
2206	D	2098874									
2208	A	2101082									
2208	C	2103290									
2208	B	2105498									
2208	E	2107706									
2210	A	2109916									
2212	A	2112128									
2213	B	2114341									
2214	E	2116555									
2215	E	2118770									
2216	A	2120986									
2220	D	2123206									
2221	E	2125427									
2223	C	2127650									
2223	E	2129873									
2224	A	2132097									
2226	B	2134323									
2226	E	2136549									
2227	C	2138776									
2227	C	2141003									
2228	A	2143231									
2230	A	2145461									
2230	B	2147691									
2230	B	2149921									
2231	C	2152152									
2232	A	2154384									
2233	E	2156617									
2233	A	2158850									
2235	B	2161085									
2235	D	2163320									
2237	C	2165557									
2238	A	2167795									
2238	B	2170033									
2238	C	2172271									
2239	E	2174510									
2240	B	2176750									
2240	E	2178990									
2243	E	2181233									
2243	A	2183476									
2244	C	2185720									
2245	E	2187965									
2246	B	2190211									
2246	D	2192457									
2246	B	2194703									
2246	D	2196949									
2248	A	2199197									
2248	E	2201445									
2248	E	2203693									
2249	B	2205942									
2255	B	2208197									
2255	C	2210452									
2256	D	2212708									
2256	B	2214964									
2256	E	2217220									
2261	D	2219481									
2263	D	2221744									
2263	D	2224007									
2264	D	2226271									
2265	D	2228536									
2266	E	2230802									
2266	B	2233068									
2267	A	2235335									
2267	D	2237602									
2268	E	2239870									
2268	A	2242138									
2270	C	2244408									
2271	C	2246679									
2272	C	2248951									
2274	D	2251225									
2274	C	2253499									
2275	C	2255774									
2276	B	2258050									
2276	B	2260326									
2277	E	2262603									
2277	E	2264880									
2277	E	2267157									
2277	C	2269434									
2278	E	2271712									
2279	D	2273991									
2279	E	2276270									
2281	A	2278551									
2283	E	2280834									
2283	B	2283117									
2283	E	2285400									
2287	A	2287687									
2288	C	2289975									
2288	A	2292263									
2289	C	2294552									
2289	C	2296841									
2290	E	2299131									
2292	C	2301423									
2292	C	2303715									
2292	C	2306007									
2293	A	2308300									
2294	A	2310594									
2294	C	2312888									
2295	C	2315183									
2295	B	2317478									
2296	D	2319774									
2297	B	2322071									
2297	A	2324368									
2297	C	2326665									
2297	E	2328962									
2298	C	2331260									
2299	D	2333559									
2299	B	2335858									
2300	A	2338158									
2303	A	2340461									
2303	C	2342764									
2304	C	2345068									
2307	B	2347375									
2307	A	2349682									
2309	A	2351991									
2311	B	2354302									
2311	E	2356613									
2311	E	2358924									
2312	C	2361236									
2312	E	2363548									
2314	D	2365862									
2314	C	2368176									
2316	D	2370492									
2318	D	2372810									
2318	A	2375128									
2318	E	2377446									
2319	D	2379765									
2319	D	2382084									
2320	E	2384404									
2321	D	2386725									
2322	D	2389047									
2322	B	2391369									
2324	C	2393693									
2325	D	2396018									
2326	B	2398344									
2330	B	2400674									
2332	B	2403006									
2332	B	2405338									
2332	E	2407670									
2333	A	2410003									
2336	A	2412339									
2336	B	2414675									
2339	E	2417014									
2339	C	2419353									
2339	A	2421692									
2340	A	2424032									
2340	A	2426372									
2340	A	2428712									
2341	C	2431053									
2341	C	2433394									
2342	B	2435736									
2342	A	2438078									
2342	D	2440420									
2344	E	2442764									
2344	A	2445108									
2344	A	2447452									
2345	E	2449797									
2347	D	2452144									
2348	B	2454492									
2349	B	2456841									
2350	E	2459191									
2351	C	2461542									
2352	A	2463894									
2353	E	2466247									
2355	A	2468602									
2355	D	2470957									
2355	D	2473312									
2356	C	2475668									
