9999	8467									
8993	3294									
8993	7281									
8992	5422									
8991	2491									
8986	1203									
8986	5228									
8984	9046									
8982	7401									
8980	7387									
8980	7505									
8979	9310									
8978	1230									
8978	2504									
8978	9207									
8974	733									
8973	7289									
8973	7443									
8973	9191									
8969	2626									
8968	918									
8968	5098									
8968	9780									
8965	7357									
8963	7712									
8962	4883									
8961	3088									
8959	3968									
8959	4619									
8959	6903									
8958	678									
8958	3016									
8958	8638									
8957	176									
8955	2865									
8954	7114									
8953	6982									
8952	8077									
8951	317									
8951	2060									
8950	6221									
8949	8544									
8946	1162									
8945	694									
8945	1505									
8944	7646									
8943	2490									
8942	320									
8942	6883									
8939	6553									
8938	4587									
8936	187									
8935	2846									
8935	4881									
8935	5515									
8934	201									
8934	5001									
8933	4513									
8932	999									
8932	7921									
8930	1118									
8928	3097									
8928	7343									
8926	9843									
8925	896									
8925	6049									
8924	793									
8922	103									
8921	1126									
8920	7499									
8916	1309									
8916	2036									
8916	3252									
8916	7171									
8915	5896									
8915	8684									
8913	1024									
8912	4146									
8912	7702									
8912	8568									
8911	117									
8910	7811									
8909	2635									
8909	3868									
8908	2979									
8908	5454									
8907	7276									
8906	3977									
8905	1790									
8905	5702									
8903	7496									
8902	8724									
8901	7082									
8900	7462									
8899	6801									
8898	2132									
8898	4082									
8897	2529									
8897	4660									
8897	6689									
8896	8971									
8893	5211									
8893	6698									
8892	6513									
8891	254									
8889	4771									
8888	8593									
8886	877									
8880	1656									
8880	7753									
8878	7329									
8876	6699									
8874	9645									
8873	7366									
8873	9595									
8872	1533									
8872	5486									
8869	907									
8869	9964									
8866	5878									
8866	7279									
8865	1021									
8865	6434									
8864	4383									
8863	6918									
8861	3698									
8861	5960									
8861	7603									
8860	8276									
8859	1129									
8857	1334									
8857	3753									
8857	4466									
8853	1916									
8851	9849									
8849	3370									
8846	7708									
8843	3640									
8841	5431									
8841	6885									
8841	8149									
8840	840									
8840	6905									
8839	6591									
8838	2194									
8837	295									
8836	9530									
8835	6353									
8833	8683									
8831	8118									
8830	4168									
8829	1215									
8828	4422									
8828	8736									
8827	3429									
8827	3673									
8825	2870									
8825	6306									
8824	7249									
8824	7480									
8821	455									
8820	7586									
8818	568									
8818	6127									
8817	5761									
8816	2313									
8815	9015									
8814	9287									
8814	9759									
8813	3220									
8812	1461									
8812	5096									
8812	8282									
8811	6370									
8810	304									
8810	5977									
8810	9696									
8809	9728									
8808	9945									
8807	2444									
8806	5295									
8805	4891									
8805	6001									
8805	7882									
8805	7890									
8805	8168									
8804	7155									
8804	9491									
8802	6550									
8800	1132									
8800	7893									
8800	9893									
8798	9235									
8797	4377									
8796	3438									
8796	8280									
8795	5718									
8793	2133									
8793	2365									
8793	2445									
8793	5883									
8791	1476									
8791	2321									
8789	7761									
8787	7650									
8783	9716									
8782	7551									
8781	238									
8779	1498									
8779	8152									
8776	6281									
8776	9981									
8775	1965									
8772	5511									
8771	608									
8769	6267									
8768	3723									
8767	4571									
8767	5420									
8767	6479									
8764	8466									
8763	1633									
8763	8634									
8759	6861									
8757	1954									
8757	2568									
8755	2354									
8753	3374									
8753	7482									
8751	9774									
8750	6838									
8749	3665									
8746	2650									
8746	8317									
8745	168									
8744	6831									
8744	7253									
8743	5605									
8743	8333									
8743	8762									
8742	6340									
8741	6984									
8738	6722									
8737	2381									
8734	405									
8734	1456									
8734	9327									
8732	5876									
8729	2726									
8727	8741									
8725	5426									
8725	6552									
8725	7670									
8722	1946									
8722	3432									
8721	9814									
8720	3648									
8718	2605									
8717	3354									
8712	2843									
8711	4800									
8709	2405									
8708	3645									
8708	6382									
8707	9097									
8704	9786									
8702	4213									
8702	4536									
8700	3747									
8699	168									
8699	388									
8699	3695									
8699	5601									
8699	8537									
8697	2903									
8696	2631									
8695	2892									
8695	6424									
8694	2817									
8694	4321									
8693	4246									
8693	9333									
8692	1517									
8691	4291									
8690	932									
8689	2190									
8689	4058									
8685	2074									
8685	7017									
8684	5051									
8682	2136									
8682	3893									
8682	5850									
8680	3362									
8677	7164									
8676	3969									
8675	7778									
8674	3274									
8671	1873									
8670	878									
8670	3048									
8667	8717									
8662	5561									
8659	2726									
8657	4438									
8656	2225									
8654	9660									
8653	2970									
8652	8434									
8650	7125									
8650	9346									
8648	5033									
8648	5653									
8642	3247									
8642	3924									
8642	6438									
8641	5864									
8641	8159									
8640	1703									
8640	6102									
8640	8759									
8638	4974									
8637	779									
8636	4492									
8636	9660									
8635	3637									
8635	3814									
8634	2625									
8633	2288									
8632	2689									
8632	6701									
8631	7310	1			8631	7311				
8631	7313									
8630	5756									
8629	5653									
8629	6547									
8628	4689									
8628	8431									
8627	4728									
8627	6764									
8625	4131									
8625	4843									
8624	271									
8623	4171									
8623	5671									
8622	2235									
8622	7745									
8621	3534									
8620	6644									
8619	3055									
8619	7972									
8618	2866									
8617	758									
8617	6829									
8616	677									
8616	1738									
8614	2186									
8613	7380									
8611	1569									
8611	3428									
8611	5901									
8610	3883									
8609	8029									
8608	3263									
8608	4321									
8608	9523									
8607	7589									
8606	508									
8606	4190									
8606	6625									
8605	1082									
8604	6165									
8604	8765									
8602	3159									
8599	1313									
8599	5863									
8599	9794									
8597	1794									
8596	1270									
8595	2119									
8595	7909									
8594	7910									
8593	2516									
8591	8433									
8587	1659									
8587	2308									
8586	5072									
8585	9379									
8584	4675									
8583	1239									
8583	4561									
8583	5489									
8582	1102									
8582	4674									
8582	9890									
8581	1111									
8581	2999									
8581	3038									
8581	8221									
8578	7564									
8577	6126									
8575	1050									
8574	2346									
8573	2333									
8572	3212									
8571	8716									
8570	4462									
8570	7131									
8569	575									
8567	146									
8567	4516									
8566	9170									
8565	3876									
8563	5460									
8562	8402									
8561	6795									
8561	6827									
8560	3207									
8559	1874									
8559	9727									
8557	1000									
8555	9399									
8553	1929									
8553	6418									
8551	4202									
8550	5954									
8549	2923									
8549	9834									
8546	4501									
8545	5736									
8544	6135									
8543	3468									
8543	3541									
8543	5180									
8543	8058									
8542	1934									
8542	6838									
8542	9558									
8541	625									
8541	5649									
8541	7122									
8540	5009									
8540	6864									
8540	9775									
8539	5508									
8539	5633									
8537	8437									
8537	9852									
8536	4155									
8536	6177									
8534	3249									
8534	9391									
8532	3828									
8532	8715									
8531	8688									
8530	3539									
8530	5498									
8530	9841									
8529	3555									
8529	6993									
8528	2117									
8528	3474									
8528	7353									
8527	1847									
8527	4297									
8526	901									
8526	6885									
8524	4466									
8523	1780									
8523	4497									
8523	8766									
8522	1983									
8519	4356									
8519	4794									
8517	2485									
8516	2637									
8516	6916									
8516	8524									
8515	5515									
8515	5866									
8515	6666									
8515	9614									
8513	580									
8509	2410									
8509	4918									
8509	6454									
8509	6647									
8509	9369									
8508	8219									
8507	3280									
8507	3998									
8507	6907									
8506	3240									
8504	1402									
8504	8219									
8504	8620									
8501	3917									
8500	1200									
8500	1283									
8497	1542									
8497	1872									
8497	7487									
8495	9795									
8494	1674									
8494	3638									
8492	533									
8491	7969									
8490	2492									
8489	9265									
8484	2436									
8484	6048									
8483	3675									
8482	9026									
8480	9822									
8479	1804									
8478	7292									
8477	8509									
8476	1133									
8476	2449									
8476	6824									
8476	9118									
8474	1996									
8473	2129									
8472	3766									
8472	6996									
8471	9038									
8471	9317									
8471	9625									
8470	4667									
8469	3142									
8468	4138									
8467	3059									
8463	5165									
8461	8735									
8460	5778									
8460	8404									
8459	2496									
8456	380									
8456	4846									
8456	5856									
8454	2705									
8454	6157									
8453	2234									
8452	343									
8452	2306									
8452	5119									
8452	5855									
8449	5852									
8448	7971									
8447	7814									
8446	8448									
8445	5747									
8445	6235									
8444	6872									
8443	6482									
8443	7027									
8443	9918									
8442	3372									
8442	8959									
8439	9800									
8438	9937									
8436	2349									
8436	2450									
8436	3711									
8435	3117									
8434	8740									
8433	276									
8433	4493									
8433	4572									
8432	8216									
8431	6284									
8429	4088									
8425	6899									
8421	2578									
8419	971									
8417	669									
8414	6059									
8413	4400									
8412	3410									
8411	6252									
8409	4259									
8406	3201									
8406	9414									
8404	8644									
8403	7656									
8402	4124									
8402	8644									
8401	3993									
8399	4455									
8399	7143									
8398	1339									
8398	9077									
8397	5928									
8397	9659									
8393	544									
8392	220									
8392	533									
8392	4440									
8391	1271									
8390	4845									
8390	6956									
8389	7312									
8388	9614									
8387	2328									
8386	1653									
8383	4975									
8383	6365									
8383	9656									
8382	2653									
8381	7476									
8380	1668									
8380	5693									
8379	430									
8377	8989									
8376	8470									
8375	9395									
8374	5295									
8373	4075									
8373	7470									
8372	6223									
8369	3353									
8369	8037									
8368	9378									
8367	1857									
8366	776									
8366	3631									
8365	1678									
8365	1698									
8364	1467									
8364	4420									
8364	7741									
8364	8501									
8363	7800									
8361	5488									
8359	9448									
8358	5777									
8358	7862									
8358	8408									
8357	1845									
8357	5586									
8356	447									
8355	2413									
8355	2984									
8355	5236									
8353	8347									
8352	1110									
8350	4663									
8350	4744									
8348	6690									
8343	4096									
8343	8329									
8341	8798									
8340	2303									
8338	1878									
8338	6045									
8338	7541									
8337	515									
8337	913									
8337	1164									
8337	1214									
8336	4172									
8336	7388									
8334	5131									
8333	5157									
8332	851									
8332	3696									
8331	7774									
8330	2092									
8330	3942									
8329	7114									
8329	7901									
8328	5369									
8327	3110									
8327	8237									
8326	3869									
8326	7906									
8323	1900									
8323	2367									
8322	5381									
8322	6705									
8322	8168									
8319	3370									
8319	4428									
8318	3893									
8317	2309									
8315	459									
8315	5272									
8315	8838									
8315	9757									
8315	9959									
8314	1680									
8313	2455									
8312	8638									
8311	6822									
8311	7936									
8310	3102									
8309	6553									
8308	8133									
8304	9778									
8303	4432									
8303	5336									
8302	2185									
8302	6029									
8301	9454									
8300	5492									
8298	7939									
8297	7519									
8297	9462									
8297	9644	1								
8297	9647									
8296	5620									
8295	3361									
8295	6284									
8295	7893									
8294	3679									
8293	5676									
8292	3205									
8290	184									
8287	8788									
8284	7918									
8284	9444									
8283	7250									
8282	3647									
8280	8309									
8279	4009									
8279	8602									
8278	4489									
8278	6149									
8278	7185									
8278	8735									
8277	3772									
8276	6894									
8275	1478									
8274	2954									
8274	7291									
8273	5054									
8273	6772									
8268	5400									
8265	2271									
8265	2282									
8265	3660									
8264	2931									
8262	9600									
8260	6865									
8259	2841									
8258	165									
8258	2654									
8256	2418									
8256	9052									
8254	6567									
8252	2996									
8252	9357									
8252	9395									
8252	9976									
8251	8072									
8249	1469									
8249	6747									
8248	2150									
8247	2348									
8246	7461									
8245	132									
8244	183									
8244	1380									
8243	6309									
8243	7928									
8243	9453									
8238	6466									
8237	3996									
8237	5723									
8237	9361									
8237	9488									
8236	7940									
8235	2380									
8235	4223									
8235	7454									
8232	4541									
8231	5135									
8230	4536									
8230	5179									
8229	1111									
8224	7639									
8223	7331									
8220	5760									
8219	8132									
8218	1131									
8217	1272									
8216	710									
8216	9714									
8213	3841									
8212	7668									
8211	2776									
8210	4223									
8210	6524									
8210	8471									
8207	7537									
8207	8865									
8205	2556									
8204	6296									
8204	9942									
8203	6275									
8203	7422									
8202	5405									
8202	6239									
8202	6867									
8199	4872									
8197	909									
8197	5685									
8196	7676									
8195	622									
8194	9511									
8192	767									
8191	9819									
8189	1108									
8188	9337									
8187	2913									
8187	2935									
8187	3240									
8187	4748									
8185	9258									
8184	2089									
8184	6249									
8184	6761									
8183	2384									
8181	300									
8180	2986									
8180	7967									
8179	7047									
8177	1244									
8177	1830									
8176	568									
8176	2455									
8175	6224									
8174	300									
8174	7310									
8173	2956									
8173	6322									
8173	9368									
8172	5579									
8172	7161									
8171	7446									
8170	1293									
8168	5274									
8168	7603									
8168	7609									
8167	3552									
8167	4082									
8167	5089									
8166	3182									
8165	6033									
8165	8178									
8163	2446									
8161	6500									
8158	961									
8158	2338									
8158	3445									
8158	7753									
8157	4278									
8156	715									
8156	4143									
8156	7915									
8155	6257									
8155	7298									
8152	7286									
8150	7848									
8149	7175									
8148	3870									
8144	1237									
8144	2622									
8143	5348									
8142	6239									
8141	4710									
8140	774									
8140	6310									
8139	7444									
8137	9267									
8136	5913									
8135	3910									
8133	2459									
8133	3274									
8132	9784									
8131	1478									
8130	1407									
8130	2493									
8130	2795									
8130	5277									
8130	5522									
8128	1037									
8127	4527									
8126	830									
8124	9152									
8123	7525									
8120	2211									
8119	5637									
8119	6705									
8119	8430									
8117	2020									
8115	3179									
8115	5531									
8111	6461									
8110	3567									
8110	9086									
8109	9300									
8108	835									
8108	7527									
8107	2684									
8107	4115									
8107	6522									
8106	3305									
8106	4196									
8104	2794									
8100	2538									
8100	4771									
8098	9373									
8097	4570									
8096	1329									
8095	3963									
8095	4838									
8093	9350									
8092	3124									
8092	7857									
8091	4717									
8089	8016									
8088	2111									
8087	233									
8087	7428									
8084	566									
8084	2556									
8082	1073									
8081	8100									
8080	4748									
8080	6815									
8078	3847									
8077	3125									
8077	9337									
8075	9586									
8074	6868									
8074	7228									
8072	868									
8072	1050									
8070	1563									
8070	7118									
8070	9139									
8068	1443									
8068	3700									
8068	9918									
8063	3760									
8062	2610									
8062	4335									
8061	192									
8061	317									
8060	5394									
8057	1352									
8057	5501									
8056	4705									
8054	8367									
8052	1551									
8052	2184									
8051	2319									
8050	7776									
8049	1573									
8049	4017									
8049	8891									
8046	2013									
8044	2896									
8044	5042									
8044	5157									
8044	5749									
8043	1922									
8039	7288									
8038	4661									
8037	7384									
8035	9071									
8034	768									
8031	3735									
8029	5970									
8026	5064									
8026	7725									
8026	9515									
8025	3686									
8025	5100									
8025	5645									
8025	7946									
8023	4441									
8021	4578									
8020	1999									
8020	3206									
8020	4672									
8020	7859									
8019	115									
8019	9818									
8019	9928									
8018	263									
8018	3076									
8018	9522									
8017	1012									
8013	6649									
8012	1905									
8012	7376									
8011	882									
8010	5221									
8010	6471									
8010	8849									
8010	9541									
8009	2263									
8009	8825									
8008	6486									
8006	9572									
8005	5127									
8004	2641									
8004	6434									
8004	9576									
8002	168									
8000	6813									
7999	2161									
7999	3806									
7999	5782									
7998	4839									
7997	4005									
